hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
6, 1070.00000, 1894.84, 1473.28, 1376.65, 2.76322, 2.19541, 2.95281
6, 1080.00000, 1894.84, 1473.51, 1376.68, 2.76346, 2.19494, 2.9527
6, 1090.00000, 1894.81, 1473.71, 1376.67, 2.7638, 2.19452, 2.95266
6, 1100.00000, 1894.93, 1474.13, 1376.93, 2.7636, 2.19365, 2.95215
6, 1110.00000, 1895.04, 1474.51, 1377.14, 2.76339, 2.19285, 2.95177
6, 1120.00000, 1895.12, 1474.89, 1377.3, 2.76338, 2.19206, 2.95143
6, 1130.00000, 1895.17, 1475.25, 1377.43, 2.76345, 2.19132, 2.95114
6, 1140.00000, 1895.2, 1475.56, 1377.52, 2.76362, 2.19067, 2.95092
6, 1150.00000, 1895.19, 1475.88, 1377.58, 2.76398, 2.19002, 2.95074
6, 1160.00000, 1895.34, 1476.37, 1377.85, 2.7637, 2.18899, 2.95023
6, 1170.00000, 1895.46, 1476.84, 1378.08, 2.76351, 2.18801, 2.94977
6, 1180.00000, 1895.57, 1477.31, 1378.31, 2.76342, 2.18703, 2.94931
6, 1190.00000, 1895.63, 1477.73, 1378.47, 2.76351, 2.18614, 2.94896
6, 1200.00000, 1895.66, 1478.14, 1378.6, 2.7638, 2.1853, 2.94865
6, 1210.00000, 1895.66, 1478.54, 1378.72, 2.76418, 2.18447, 2.94835
6, 1220.00000, 1895.81, 1479.13, 1379.08, 2.76402, 2.18326, 2.94764
6, 1230.00000, 1895.91, 1479.73, 1379.44, 2.76405, 2.18205, 2.94692
6, 1240.00000, 1896, 1480.29, 1379.73, 2.76418, 2.18089, 2.94631
6, 1250.00000, 1896.05, 1480.84, 1380.02, 2.7645, 2.17977, 2.9457
6, 1260.00000, 1896.07, 1481.34, 1380.23, 2.7649, 2.17875, 2.9452
6, 1270.00000, 1896.06, 1481.85, 1380.44, 2.76551, 2.17773, 2.94469
6, 1280.00000, 1896.22, 1482.51, 1380.84, 2.76536, 2.17638, 2.94391
6, 1290.00000, 1896.33, 1483.17, 1381.23, 2.76541, 2.17502, 2.94312
6, 1300.00000, 1896.41, 1483.81, 1381.55, 2.76565, 2.17371, 2.94244
6, 1310.00000, 1896.47, 1484.38, 1381.84, 2.76597, 2.17255, 2.94181
6, 1320.00000, 1896.5, 1484.95, 1382.06, 2.76639, 2.17137, 2.9413
6, 1330.00000, 1896.51, 1485.48, 1382.24, 2.7669, 2.17029, 2.94085
6, 1340.00000, 1896.64, 1486.2, 1382.63, 2.76697, 2.16879, 2.94005
6, 1350.00000, 1896.76, 1486.89, 1383.02, 2.76702, 2.16738, 2.93925
6, 1360.00000, 1896.86, 1487.55, 1383.34, 2.76717, 2.16601, 2.93857
6, 1370.00000, 1896.9, 1488.17, 1383.63, 2.76761, 2.16474, 2.93793
6, 1380.00000, 1896.92, 1488.76, 1383.81, 2.76813, 2.16351, 2.93747
6, 1390.00000, 1896.94, 1489.34, 1383.99, 2.76865, 2.16233, 2.93701
6, 1400.00000, 1897.07, 1490.07, 1384.38, 2.76872, 2.16081, 2.9362
6, 1410.00000, 1897.2, 1490.78, 1384.74, 2.76878, 2.15934, 2.93546
6, 1420.00000, 1897.28, 1491.46, 1385.06, 2.76903, 2.15792, 2.93476
6, 1430.00000, 1897.33, 1492.1, 1385.28, 2.76947, 2.15658, 2.93423
6, 1440.00000, 1897.33, 1492.7, 1385.46, 2.77009, 2.15535, 2.93376
6, 1450.00000, 1897.33, 1493.27, 1385.6, 2.77071, 2.15415, 2.93336
6, 1460.00000, 1897.46, 1494, 1385.96, 2.77078, 2.15262, 2.93261
6, 1470.00000, 1897.57, 1494.73, 1386.29, 2.77094, 2.15109, 2.93191
6, 1480.00000, 1897.66, 1495.4, 1386.54, 2.77119, 2.1497, 2.93133
6, 1490.00000, 1897.7, 1496.01, 1386.72, 2.77162, 2.1484, 2.93087
6, 1500.00000, 1897.7, 1496.61, 1386.87, 2.77225, 2.14716, 2.93045
6, 1510.00000, 1897.68, 1497.16, 1386.95, 2.77296, 2.146, 2.93016
6, 1520.00000, 1897.81, 1497.89, 1387.24, 2.77302, 2.14445, 2.92952
6, 1530.00000, 1897.91, 1498.57, 1387.53, 2.77318, 2.14301, 2.92889
6, 1540.00000, 1897.98, 1499.21, 1387.72, 2.77352, 2.14165, 2.92843
6, 1550.00000, 1898, 1499.8, 1387.84, 2.77404, 2.14039, 2.92808
6, 1560.00000, 1897.99, 1500.35, 1387.92, 2.77466, 2.13923, 2.92779
6, 1570.00000, 1897.97, 1500.88, 1387.93, 2.77536, 2.13811, 2.92762
6, 1580.00000, 1898.07, 1501.56, 1388.15, 2.77552, 2.13664, 2.9271
6, 1590.00000, 1898.15, 1502.2, 1388.34, 2.77576, 2.13528, 2.92664
6, 1600.00000, 1898.21, 1502.79, 1388.47, 2.77609, 2.13401, 2.92631
6, 1610.00000, 1898.22, 1503.33, 1388.52, 2.7766, 2.13283, 2.92608
6, 1620.00000, 1898.19, 1503.83, 1388.5, 2.77731, 2.13175, 2.92597
6, 1630.00000, 1898.14, 1504.28, 1388.41, 2.77809, 2.13076, 2.92598
6, 1640.00000, 1898.23, 1504.9, 1388.57, 2.77823, 2.12944, 2.9256
6, 1650.00000, 1898.3, 1505.49, 1388.66, 2.77846, 2.12815, 2.92532
6, 1660.00000, 1898.33, 1506.01, 1388.71, 2.77888, 2.12702, 2.92511
6, 1670.00000, 1898.31, 1506.48, 1388.66, 2.77947, 2.12598, 2.92507
6, 1680.00000, 1898.27, 1506.91, 1388.54, 2.78016, 2.12503, 2.92515
6, 1690.00000, 1898.21, 1507.29, 1388.39, 2.78093, 2.12418, 2.92529
6, 1700.00000, 1898.29, 1507.83, 1388.42, 2.78105, 2.12299, 2.92515
6, 1710.00000, 1898.33, 1508.32, 1388.41, 2.78136, 2.12189, 2.92506
6, 1720.00000, 1898.34, 1508.75, 1388.33, 2.78175, 2.12094, 2.9251
6, 1730.00000, 1898.31, 1509.12, 1388.18, 2.78232, 2.12008, 2.92525
6, 1740.00000, 1898.24, 1509.45, 1387.96, 2.78308, 2.11932, 2.92552
6, 1750.00000, 1898.14, 1509.74, 1387.71, 2.78393, 2.11866, 2.92584
6, 1760.00000, 1898.17, 1510.19, 1387.66, 2.78423, 2.11766, 2.92582
6, 1770.00000, 1898.18, 1510.57, 1387.55, 2.78461, 2.1168, 2.92593
6, 1780.00000, 1898.16, 1510.92, 1387.38, 2.78508, 2.11598, 2.92615
6, 1790.00000, 1898.12, 1511.2, 1387.13, 2.78563, 2.11532, 2.92649
6, 1800.00000, 1898.02, 1511.41, 1386.78, 2.78636, 2.11479, 2.92701
6, 1810.00000, 1897.92, 1511.57, 1386.4, 2.78708, 2.11437, 2.9276
6, 1820.00000, 1897.97, 1511.89, 1386.2, 2.78715, 2.11359, 2.9279
6, 1830.00000, 1898.01, 1512.16, 1385.93, 2.78721, 2.11291, 2.92834
6, 1840.00000, 1898.03, 1512.38, 1385.6, 2.78736, 2.11232, 2.92889
6, 1850.00000, 1897.99, 1512.54, 1385.16, 2.78768, 2.11188, 2.92961
6, 1860.00000, 1897.93, 1512.62, 1384.69, 2.78809, 2.11158, 2.9304
6, 1870.00000, 1897.83, 1512.66, 1384.15, 2.78868, 2.11139, 2.9313
6, 1880.00000, 1897.88, 1512.85, 1383.79, 2.78862, 2.11085, 2.93193
6, 1890.00000, 1897.9, 1513, 1383.43, 2.78865, 2.1104, 2.93255
6, 1900.00000, 1897.88, 1513.1, 1382.97, 2.78887, 2.11006, 2.93335
6, 1910.00000, 1897.8, 1513.12, 1382.47, 2.78926, 2.10991, 2.9342
6, 1920.00000, 1897.69, 1513.08, 1381.86, 2.78984, 2.10986, 2.93523
6, 1930.00000, 1897.55, 1513, 1381.22, 2.7905, 2.10991, 2.93631
6, 1940.00000, 1897.54, 1513.06, 1380.79, 2.79061, 2.10967, 2.93706
6, 1950.00000, 1897.5, 1513.07, 1380.33, 2.7908, 2.10952, 2.93786
6, 1960.00000, 1897.44, 1513.04, 1379.77, 2.79108, 2.10947, 2.93884
6, 1970.00000, 1897.32, 1512.93, 1379.16, 2.79164, 2.10958, 2.93987
6, 1980.00000, 1897.16, 1512.76, 1378.46, 2.79228, 2.10982, 2.94108
6, 1990.00000, 1896.98, 1512.51, 1377.72, 2.793, 2.11022, 2.94235
6, 2000.00000, 1896.93, 1512.46, 1377.2, 2.79318, 2.11022, 2.94327
6, 2010.00000, 1896.86, 1512.33, 1376.64, 2.79344, 2.11037, 2.94426
6, 2020.00000, 1896.74, 1512.15, 1375.97, 2.79388, 2.11062, 2.94541
6, 2030.00000, 1896.57, 1511.91, 1375.27, 2.79451, 2.11102, 2.94662
6, 2040.00000, 1896.36, 1511.6, 1374.5, 2.79531, 2.11156, 2.94794
6, 2050.00000, 1896.13, 1511.24, 1373.67, 2.7962, 2.11221, 2.94938
6, 2060.00000, 1896.02, 1511.05, 1373.07, 2.79654, 2.11251, 2.95042
6, 2070.00000, 1895.89, 1510.78, 1372.41, 2.79696, 2.11296, 2.95158
6, 2080.00000, 1895.71, 1510.47, 1371.68, 2.79757, 2.1135, 2.95285
6, 2090.00000, 1895.49, 1510.09, 1370.92, 2.79836, 2.1142, 2.95417
6, 2100.00000, 1895.23, 1509.64, 1370.05, 2.79932, 2.11504, 2.95566
6, 2110.00000, 1894.93, 1509.15, 1369.18, 2.80038, 2.11599, 2.95714
6, 2120.00000, 1894.77, 1508.82, 1368.48, 2.80088, 2.11658, 2.95835
6, 2130.00000, 1894.58, 1508.42, 1367.76, 2.80146, 2.11733, 2.95962
6, 2140.00000, 1894.35, 1507.98, 1366.99, 2.80224, 2.11818, 2.96094
6, 2150.00000, 1894.07, 1507.46, 1366.13, 2.80318, 2.11917, 2.96243
6, 2160.00000, 1893.73, 1506.89, 1365.22, 2.80441, 2.12031, 2.96396
6, 2170.00000, 1893.39, 1506.28, 1364.29, 2.80563, 2.1215, 2.96555
6, 2180.00000, 1893.17, 1505.82, 1363.56, 2.8063, 2.12239, 2.96681
6, 2190.00000, 1892.91, 1505.31, 1362.76, 2.80715, 2.12339, 2.96817
6, 2200.00000, 1892.61, 1504.73, 1361.93, 2.80818, 2.12453, 2.96959
6, 2210.00000, 1892.26, 1504.09, 1361.06, 2.80939, 2.12582, 2.97106
6, 2220.00000, 1891.88, 1503.4, 1360.1, 2.81068, 2.1272, 2.9727
6, 2230.00000, 1891.46, 1502.65, 1359.09, 2.81215, 2.12874, 2.97438
6, 2240.00000, 1891.18, 1502.08, 1358.33, 2.81308, 2.12988, 2.97569
6, 2250.00000, 1890.84, 1501.44, 1357.53, 2.8142, 2.13117, 2.97704
6, 2260.00000, 1890.49, 1500.76, 1356.67, 2.81539, 2.13255, 2.9785
6, 2270.00000, 1890.08, 1500.01, 1355.73, 2.81677, 2.13408, 2.98007
6, 2280.00000, 1889.62, 1499.21, 1354.76, 2.81842, 2.13571, 2.98167
6, 2290.00000, 1889.13, 1498.36, 1353.75, 2.82016, 2.13749, 2.98334
6, 2300.00000, 1888.78, 1497.68, 1352.95, 2.82135, 2.13887, 2.98468
6, 2310.00000, 1888.4, 1496.94, 1352.12, 2.82263, 2.1404, 2.98607
6, 2320.00000, 1887.97, 1496.15, 1351.25, 2.82409, 2.14203, 2.98751
6, 2330.00000, 1887.5, 1495.3, 1350.32, 2.82572, 2.1438, 2.98906
6, 2340.00000, 1886.99, 1494.4, 1349.31, 2.82754, 2.14567, 2.9907
6, 2350.00000, 1886.43, 1493.44, 1348.27, 2.82954, 2.14768, 2.9924
6, 2360.00000, 1886.02, 1492.66, 1347.47, 2.8309, 2.1493, 2.99372
6, 2370.00000, 1885.59, 1491.83, 1346.6, 2.83234, 2.15101, 2.99515
6, 2380.00000, 1885.1, 1490.94, 1345.7, 2.83406, 2.15288, 2.99663
6, 2390.00000, 1884.56, 1490.01, 1344.76, 2.83596, 2.15483, 2.99815
6, 2400.00000, 1883.97, 1489.03, 1343.78, 2.83814, 2.15689, 2.99971
6, 2410.00000, 1883.35, 1488.02, 1342.8, 2.84041, 2.15904, 3.00126
6, 2420.00000, 1882.85, 1487.17, 1342.08, 2.84223, 2.16086, 3.00239
6, 2430.00000, 1882.33, 1486.3, 1341.34, 2.84414, 2.16273, 3.00357
6, 2440.00000, 1881.74, 1485.36, 1340.58, 2.84633, 2.16475, 3.00473
6, 2450.00000, 1881.1, 1484.39, 1339.75, 2.84879, 2.16686, 3.00599
6, 2460.00000, 1880.43, 1483.37, 1338.89, 2.85133, 2.16906, 3.0073
6, 2470.00000, 1879.72, 1482.31, 1338.03, 2.85406, 2.17136, 3.0086
6, 2480.00000, 1879.14, 1481.43, 1337.34, 2.85625, 2.17327, 3.00964
6, 2490.00000, 1878.55, 1480.48, 1336.65, 2.85842, 2.17532, 3.01069
6, 2500.00000, 1877.91, 1479.49, 1335.89, 2.86087, 2.17747, 3.01184
6, 2510.00000, 1877.23, 1478.45, 1335.06, 2.8634, 2.17971, 3.01308
6, 2520.00000, 1876.5, 1477.38, 1334.2, 2.86621, 2.18204, 3.01437
6, 2530.00000, 1875.77, 1476.26, 1333.3, 2.869, 2.18445, 3.01571
6, 2540.00000, 1875.15, 1475.3, 1332.64, 2.87135, 2.18654, 3.01669
6, 2550.00000, 1874.5, 1474.32, 1331.91, 2.87379, 2.18868, 3.01776
6, 2560.00000, 1873.83, 1473.29, 1331.18, 2.87631, 2.1909, 3.01884
6, 2570.00000, 1873.1, 1472.2, 1330.38, 2.8791, 2.19326, 3.02001
6, 2580.00000, 1872.35, 1471.07, 1329.52, 2.88197, 2.19571, 3.02128
6, 2590.00000, 1871.55, 1469.92, 1328.65, 2.88502, 2.19821, 3.02255
6, 2600.00000, 1870.91, 1468.93, 1327.99, 2.88745, 2.20037, 3.02351
6, 2610.00000, 1870.22, 1467.91, 1327.29, 2.89005, 2.20258, 3.02452
6, 2620.00000, 1869.51, 1466.83, 1326.56, 2.89274, 2.20493, 3.02558
6, 2630.00000, 1868.76, 1465.73, 1325.76, 2.8956, 2.20731, 3.02673
6, 2640.00000, 1867.97, 1464.56, 1324.92, 2.89864, 2.20983, 3.02793
6, 2650.00000, 1867.13, 1463.37, 1324.02, 2.90185, 2.21239, 3.02922
6, 2660.00000, 1866.47, 1462.37, 1323.39, 2.90435, 2.21459, 3.03012
6, 2670.00000, 1865.77, 1461.32, 1322.72, 2.90703, 2.21687, 3.03106
6, 2680.00000, 1865.04, 1460.24, 1321.99, 2.90979, 2.21919, 3.0321
6, 2690.00000, 1864.25, 1459.11, 1321.19, 2.91282, 2.22165, 3.03324
6, 2700.00000, 1863.44, 1457.93, 1320.36, 2.91592, 2.22419, 3.03442
6, 2710.00000, 1862.6, 1456.73, 1319.49, 2.91911, 2.22677, 3.03565
6, 2720.00000, 1861.92, 1455.71, 1318.83, 2.92169, 2.22898, 3.03658
6, 2730.00000, 1861.2, 1454.67, 1318.16, 2.92444, 2.23124, 3.03751
6, 2740.00000, 1860.45, 1453.56, 1317.43, 2.92727, 2.23363, 3.03854
6, 2750.00000, 1859.66, 1452.43, 1316.66, 2.93028, 2.23606, 3.03961
6, 2760.00000, 1858.83, 1451.26, 1315.83, 2.93346, 2.23857, 3.04077
6, 2770.00000, 1857.98, 1450.05, 1314.93, 2.93672, 2.24117, 3.04203
6, 2780.00000, 1857.3, 1449.03, 1314.3, 2.93928, 2.24336, 3.0429
6, 2790.00000, 1856.57, 1447.97, 1313.64, 2.94201, 2.24564, 3.04382
6, 2800.00000, 1855.81, 1446.9, 1312.9, 2.94492, 2.24796, 3.04483
6, 2810.00000, 1855.03, 1445.77, 1312.11, 2.94791, 2.25036, 3.04593
6, 2820.00000, 1854.22, 1444.61, 1311.28, 2.95098, 2.25284, 3.04709
6, 2830.00000, 1853.36, 1443.4, 1310.42, 2.95422, 2.25541, 3.04828
6, 2840.00000, 1852.67, 1442.39, 1309.76, 2.95685, 2.25757, 3.04919
6, 2850.00000, 1851.95, 1441.36, 1309.09, 2.95957, 2.25978, 3.05009
6, 2860.00000, 1851.21, 1440.31, 1308.34, 2.96237, 2.26202, 3.05114
6, 2870.00000, 1850.42, 1439.19, 1307.55, 2.96534, 2.26439, 3.05224
6, 2880.00000, 1849.61, 1438.04, 1306.72, 2.96839, 2.26685, 3.05338
6, 2890.00000, 1848.79, 1436.88, 1305.83, 2.97153, 2.26929, 3.05461
6, 2900.00000, 1848.11, 1435.89, 1305.18, 2.97406, 2.27139, 3.05551
6, 2910.00000, 1847.41, 1434.89, 1304.49, 2.97667, 2.27352, 3.05645
6, 2920.00000, 1846.7, 1433.86, 1303.74, 2.97937, 2.27569, 3.05749
6, 2930.00000, 1845.92, 1432.77, 1302.95, 2.98232, 2.27799, 3.05857
6, 2940.00000, 1845.13, 1431.66, 1302.1, 2.98527, 2.28033, 3.05974
6, 2950.00000, 1844.31, 1430.53, 1301.22, 2.98839, 2.2827, 3.06096
6, 2960.00000, 1843.64, 1429.57, 1300.57, 2.99091, 2.28473, 3.06184
6, 2970.00000, 1842.94, 1428.59, 1299.85, 2.99351, 2.28679, 3.06282
6, 2980.00000, 1842.23, 1427.59, 1299.1, 2.9962, 2.28889, 3.06385
6, 2990.00000, 1841.49, 1426.55, 1298.29, 2.99896, 2.29108, 3.06497
6, 3000.00000, 1840.73, 1425.46, 1297.42, 3.0018, 2.29334, 3.06618
6, 3010.00000, 1839.97, 1424.39, 1296.52, 3.00464, 2.29555, 3.06744
6, 3020.00000, 1839.37, 1423.49, 1295.82, 3.00679, 2.29741, 3.06843
6, 3030.00000, 1838.78, 1422.61, 1295.09, 3.00894, 2.29922, 3.06946
6, 3040.00000, 1838.17, 1421.69, 1294.3, 3.01117, 2.30111, 3.07059
6, 3050.00000, 1837.54, 1420.72, 1293.41, 3.01339, 2.30308, 3.07186
6, 3060.00000, 1836.88, 1419.74, 1292.5, 3.01578, 2.30508, 3.07317
6, 3070.00000, 1836.2, 1418.73, 1291.55, 3.01825, 2.30713, 3.07453
6, 3080.00000, 1835.67, 1417.91, 1290.83, 3.02014, 2.30879, 3.07556
6, 3090.00000, 1835.12, 1417.08, 1290.08, 3.0221, 2.31049, 3.07664
6, 3100.00000, 1834.53, 1416.2, 1289.26, 3.02424, 2.31228, 3.0778
6, 3110.00000, 1833.91, 1415.28, 1288.38, 3.02645, 2.31414, 3.07905
6, 3120.00000, 1833.26, 1414.33, 1287.47, 3.02884, 2.31604, 3.08034
6, 3130.00000, 1832.58, 1413.35, 1286.5, 3.0313, 2.31802, 3.08172
6, 3140.00000, 1832.07, 1412.58, 1285.79, 3.0331, 2.31958, 3.08274
6, 3150.00000, 1831.55, 1411.79, 1285.01, 3.03497, 2.32118, 3.08385
6, 3160.00000, 1830.98, 1410.95, 1284.2, 3.03702, 2.32286, 3.085
6, 3170.00000, 1830.39, 1410.09, 1283.3, 3.03914, 2.32457, 3.08628
6, 3180.00000, 1829.76, 1409.2, 1282.37, 3.04144, 2.32636, 3.0876
6, 3190.00000, 1829.1, 1408.28, 1281.4, 3.04381, 2.3282, 3.08896
6, 3200.00000, 1828.61, 1407.55, 1280.66, 3.0456, 2.32966, 3.09001
6, 3210.00000, 1828.1, 1406.8, 1279.86, 3.04739, 2.33115, 3.09115
6, 3220.00000, 1827.54, 1406.01, 1279.06, 3.04943, 2.33273, 3.09228
6, 3230.00000, 1826.96, 1405.2, 1278.16, 3.05156, 2.33435, 3.09354
6, 3240.00000, 1826.35, 1404.34, 1277.2, 3.05376, 2.33604, 3.09489
6, 3250.00000, 1825.7, 1403.47, 1276.21, 3.05613, 2.33777, 3.09628
6, 3260.00000, 1825.23, 1402.78, 1275.48, 3.05783, 2.33913, 3.09731
6, 3270.00000, 1824.73, 1402.07, 1274.69, 3.05962, 2.34053, 3.09844
6, 3280.00000, 1824.19, 1401.35, 1273.86, 3.06157, 2.34197, 3.09959
6, 3290.00000, 1823.61, 1400.58, 1272.97, 3.06369, 2.34349, 3.10083
6, 3300.00000, 1822.99, 1399.77, 1272.01, 3.06598, 2.34508, 3.10215
6, 3310.00000, 1822.35, 1398.94, 1271.03, 3.06835, 2.34672, 3.10351
6, 3320.00000, 1821.88, 1398.3, 1270.27, 3.07006, 2.34799, 3.10458
6, 3330.00000, 1821.39, 1397.64, 1269.48, 3.07184, 2.34929, 3.10568
6, 3340.00000, 1820.84, 1396.95, 1268.65, 3.07389, 2.35064, 3.10681
6, 3350.00000, 1820.27, 1396.23, 1267.77, 3.07601, 2.35206, 3.10803
6, 3360.00000, 1819.65, 1395.44, 1266.82, 3.07829, 2.3536, 3.10933
6, 3370.00000, 1819.02, 1394.66, 1265.81, 3.08065, 2.35514, 3.11071
6, 3380.00000, 1818.54, 1394.08, 1265.08, 3.08245, 2.35628, 3.1117
6, 3390.00000, 1818.04, 1393.46, 1264.29, 3.08433, 2.35749, 3.11278
6, 3400.00000, 1817.49, 1392.8, 1263.44, 3.08636, 2.35878, 3.11393
6, 3410.00000, 1816.91, 1392.12, 1262.56, 3.08857, 2.36012, 3.11512
6, 3420.00000, 1816.3, 1391.38, 1261.61, 3.09085, 2.36157, 3.1164
6, 3430.00000, 1815.65, 1390.64, 1260.63, 3.0933, 2.36302, 3.11771
6, 3440.00000, 1815.16, 1390.09, 1259.88, 3.09518, 2.36411, 3.11873
6, 3450.00000, 1814.64, 1389.49, 1259.09, 3.09714, 2.36527, 3.11978
6, 3460.00000, 1814.08, 1388.88, 1258.27, 3.09927, 2.36648, 3.12087
6, 3470.00000, 1813.48, 1388.22, 1257.39, 3.10156, 2.36776, 3.12203
6, 3480.00000, 1812.85, 1387.55, 1256.45, 3.10401, 2.36909, 3.12327
6, 3490.00000, 1812.18, 1386.83, 1255.47, 3.10654, 2.37049, 3.12456
6, 3500.00000, 1811.68, 1386.3, 1254.75, 3.10851, 2.37154, 3.1255
6, 3510.00000, 1811.15, 1385.75, 1254, 3.11055, 2.37262, 3.12649
6, 3520.00000, 1810.56, 1385.18, 1253.18, 3.11285, 2.37374, 3.12754
6, 3530.00000, 1809.95, 1384.55, 1252.3, 3.11522, 2.37498, 3.12868
6, 3540.00000, 1809.3, 1383.9, 1251.38, 3.11776, 2.37625, 3.12986
6, 3550.00000, 1808.6, 1383.21, 1250.41, 3.12046, 2.37761, 3.13111
6, 3560.00000, 1808.08, 1382.72, 1249.69, 3.12251, 2.37857, 3.13203
6, 3570.00000, 1807.53, 1382.22, 1248.93, 3.12473, 2.37957, 3.13299
6, 3580.00000, 1806.92, 1381.65, 1248.11, 3.1271, 2.38068, 3.13402
6, 3590.00000, 1806.28, 1381.06, 1247.26, 3.12964, 2.38184, 3.13509
7, 0.00000, 1805.59, 1380.42, 1246.35, 3.13234, 2.38311, 3.13623
7, 10.00000, 1804.87, 1379.77, 1245.44, 3.13521, 2.38439, 3.13736
7, 20.00000, 1804.3, 1379.3, 1244.77, 3.13751, 2.38536, 3.13817
7, 30.00000, 1803.71, 1378.82, 1244.07, 3.13989, 2.38632, 3.13901
7, 40.00000, 1803.08, 1378.28, 1243.34, 3.14243, 2.3874, 3.13989
7, 50.00000, 1802.4, 1377.7, 1242.54, 3.14514, 2.38856, 3.14084
7, 60.00000, 1801.67, 1377.08, 1241.71, 3.14809, 2.3898, 3.14182
7, 70.00000, 1800.91, 1376.45, 1240.86, 3.15111, 2.39107, 3.14284
7, 80.00000, 1800.31, 1376.02, 1240.22, 3.15358, 2.39196, 3.14358
7, 90.00000, 1799.69, 1375.54, 1239.54, 3.15613, 2.39292, 3.14436
7, 100.00000, 1799.02, 1375.03, 1238.84, 3.15883, 2.39396, 3.14516
7, 110.00000, 1798.29, 1374.47, 1238.04, 3.16178, 2.39508, 3.14609
7, 120.00000, 1797.54, 1373.88, 1237.21, 3.1648, 2.39627, 3.14705
7, 130.00000, 1796.76, 1373.27, 1236.36, 3.16798, 2.39751, 3.14804
7, 140.00000, 1796.12, 1372.84, 1235.74, 3.17061, 2.39839, 3.14872
7, 150.00000, 1795.48, 1372.39, 1235.1, 3.17323, 2.39931, 3.14943
7, 160.00000, 1794.77, 1371.9, 1234.39, 3.17618, 2.40031, 3.15021
7, 170.00000, 1794.03, 1371.37, 1233.62, 3.1792, 2.40139, 3.15107
7, 180.00000, 1793.25, 1370.8, 1232.83, 3.18237, 2.40254, 3.15196
7, 190.00000, 1792.42, 1370.19, 1231.99, 3.18571, 2.40377, 3.15289
7, 200.00000, 1791.78, 1369.79, 1231.38, 3.18841, 2.40462, 3.15355
7, 210.00000, 1791.09, 1369.36, 1230.74, 3.19127, 2.4055, 3.15424
7, 220.00000, 1790.36, 1368.9, 1230.06, 3.19429, 2.40646, 3.15495
7, 230.00000, 1789.58, 1368.37, 1229.32, 3.19746, 2.40753, 3.15575
7, 240.00000, 1788.76, 1367.81, 1228.52, 3.20078, 2.40868, 3.15662
7, 250.00000, 1787.91, 1367.22, 1227.69, 3.20427, 2.40987, 3.15752
7, 260.00000, 1787.23, 1366.84, 1227.1, 3.20712, 2.41068, 3.15812
7, 270.00000, 1786.52, 1366.42, 1226.48, 3.21005, 2.41156, 3.15875
7, 280.00000, 1785.78, 1365.97, 1225.81, 3.21314, 2.41247, 3.15945
7, 290.00000, 1784.97, 1365.45, 1225.09, 3.21645, 2.41355, 3.16019
7, 300.00000, 1784.14, 1364.91, 1224.3, 3.21984, 2.41465, 3.16104
7, 310.00000, 1783.27, 1364.35, 1223.49, 3.22339, 2.4158, 3.16188
7, 320.00000, 1782.57, 1363.97, 1222.91, 3.22631, 2.4166, 3.16247
7, 330.00000, 1781.83, 1363.57, 1222.32, 3.22939, 2.41744, 3.16303
7, 340.00000, 1781.07, 1363.13, 1221.64, 3.23254, 2.41836, 3.16372
7, 350.00000, 1780.24, 1362.63, 1220.93, 3.23592, 2.41939, 3.16444
7, 360.00000, 1779.4, 1362.11, 1220.16, 3.23937, 2.42045, 3.16523
7, 370.00000, 1778.51, 1361.55, 1219.36, 3.24297, 2.42159, 3.16606
7, 380.00000, 1777.8, 1361.19, 1218.78, 3.24596, 2.42236, 3.16663
7, 390.00000, 1777.06, 1360.79, 1218.19, 3.24901, 2.42319, 3.16719
7, 400.00000, 1776.26, 1360.37, 1217.54, 3.25231, 2.42407, 3.16781
7, 410.00000, 1775.44, 1359.89, 1216.81, 3.25567, 2.42505, 3.16856
7, 420.00000, 1774.58, 1359.37, 1216.07, 3.25918, 2.42611, 3.1693
7, 430.00000, 1773.69, 1358.82, 1215.24, 3.26275, 2.42725, 3.17016
7, 440.00000, 1772.97, 1358.48, 1214.69, 3.2658, 2.42797, 3.17067
7, 450.00000, 1772.23, 1358.08, 1214.1, 3.26883, 2.4288, 3.17123
7, 460.00000, 1771.45, 1357.66, 1213.46, 3.27202, 2.42967, 3.17185
7, 470.00000, 1770.61, 1357.2, 1212.75, 3.27544, 2.43061, 3.17254
7, 480.00000, 1769.75, 1356.71, 1211.99, 3.27892, 2.43163, 3.17331
7, 490.00000, 1768.87, 1356.17, 1211.2, 3.28248, 2.43272, 3.17411
7, 500.00000, 1768.16, 1355.83, 1210.65, 3.28542, 2.43344, 3.17463
7, 510.00000, 1767.41, 1355.48, 1210.04, 3.28852, 2.43418, 3.17521
7, 520.00000, 1766.65, 1355.06, 1209.4, 3.2916, 2.43504, 3.17583
7, 530.00000, 1765.83, 1354.6, 1208.7, 3.29491, 2.43598, 3.17652
7, 540.00000, 1764.97, 1354.1, 1207.94, 3.29837, 2.43699, 3.17728
7, 550.00000, 1764.1, 1353.58, 1207.12, 3.30181, 2.43803, 3.17812
7, 560.00000, 1763.41, 1353.25, 1206.55, 3.30465, 2.43875, 3.17867
7, 570.00000, 1762.7, 1352.89, 1205.95, 3.30756, 2.43949, 3.17926
