hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps)
10, 1500.00000, 7263.18, 7237.65, 7242.73, 16.1058, 7.5778, 6.57227
10, 1560.00000, 7263.74, 7234.37, 7243.59, 16.0143, 7.63094, 6.58784
10, 1620.00000, 7264.41, 7230.76, 7244.29, 15.9195, 7.68871, 6.61132
10, 1680.00000, 7265.22, 7226.93, 7244.78, 15.8237, 7.7489, 6.64238
10, 1740.00000, 7266.16, 7223.02, 7245.04, 15.7291, 7.80927, 6.68044
10, 1800.00000, 7267.24, 7219.16, 7245.03, 15.638, 7.86761, 6.72463
10, 1860.00000, 7268.46, 7215.46, 7244.74, 15.5524, 7.92178, 6.77391
10, 1920.00000, 7270.14, 7212.4, 7243.99, 15.4705, 7.96418, 6.83073
10, 1980.00000, 7271.9, 7209.71, 7242.97, 15.398, 7.99928, 6.88971
10, 2040.00000, 7273.67, 7207.44, 7241.73, 15.3369, 8.02627, 6.94889
10, 2100.00000, 7275.38, 7205.64, 7240.31, 15.289, 8.04456, 7.00633
10, 2160.00000, 7276.96, 7204.34, 7238.76, 15.2557, 8.05393, 7.06016
10, 2220.00000, 7278.36, 7203.55, 7237.14, 15.2381, 8.05443, 7.10855
10, 2280.00000, 7279.51, 7203.27, 7235.5, 15.2368, 8.04647, 7.1499
10, 2340.00000, 7280.35, 7203.47, 7233.91, 15.2523, 8.03075, 7.18286
10, 2400.00000, 7280.84, 7204.12, 7232.43, 15.2844, 8.00823, 7.2064
10, 2460.00000, 7280.93, 7205.17, 7231.09, 15.3327, 7.98012, 7.21986
10, 2520.00000, 7280.45, 7206.49, 7230.36, 15.3932, 7.94657, 7.21131
10, 2580.00000, 7279.53, 7208.09, 7229.83, 15.4682, 7.9105, 7.19351
10, 2640.00000, 7278.21, 7209.92, 7229.48, 15.5561, 7.87365, 7.16814
10, 2700.00000, 7276.52, 7211.9, 7229.28, 15.6551, 7.83774, 7.13707
10, 2760.00000, 7274.49, 7213.97, 7229.22, 15.7633, 7.80447, 7.10236
10, 2820.00000, 7272.17, 7216.04, 7229.26, 15.8781, 7.77542, 7.06618
10, 2880.00000, 7269.63, 7218.05, 7229.36, 15.9972, 7.75201, 7.03069
10, 2940.00000, 7266.94, 7219.93, 7229.51, 16.1177, 7.73548, 6.99794
10, 3000.00000, 7264.16, 7221.6, 7229.67, 16.2368, 7.72684, 6.96981
10, 3060.00000, 7261.37, 7223.03, 7229.82, 16.3518, 7.72685, 6.94788
10, 3120.00000, 7258.64, 7224.39, 7229.68, 16.4629, 7.73558, 6.9415
10, 3180.00000, 7256.05, 7225.39, 7229.51, 16.5642, 7.75372, 6.94277
10, 3240.00000, 7253.68, 7225.97, 7229.34, 16.6532, 7.78131, 6.95141
10, 3300.00000, 7251.59, 7226.08, 7229.19, 16.7275, 7.818, 6.9668
10, 3360.00000, 7249.84, 7225.72, 7229.09, 16.7853, 7.86317, 6.98803
10, 3420.00000, 7248.48, 7224.86, 7229.06, 16.8251, 7.9158, 7.0139
10, 3480.00000, 7247.53, 7223.53, 7229.14, 16.846, 7.97464, 7.04294
10, 3540.00000, 7247.01, 7221.76, 7229.35, 16.8477, 8.03813, 7.07353
11, 0.00000, 7246.92, 7219.6, 7229.71, 16.8305, 8.10451, 7.10394
11, 60.00000, 7247.26, 7217.11, 7230.25, 16.7953, 8.17181, 7.13241
11, 120.00000, 7248.53, 7213.86, 7231.17, 16.7209, 8.23845, 7.15434
11, 180.00000, 7250.12, 7210.5, 7232.28, 16.6336, 8.302, 7.17127
11, 240.00000, 7251.9, 7207.18, 7233.56, 16.538, 8.36024, 7.18207
11, 300.00000, 7253.77, 7204.05, 7234.98, 16.4386, 8.41121, 7.18583
11, 360.00000, 7255.62, 7201.28, 7236.52, 16.34, 8.45314, 7.18184
11, 420.00000, 7257.36, 7198.98, 7238.15, 16.2462, 8.48449, 7.16975
11, 480.00000, 7258.89, 7197.28, 7239.81, 16.1612, 8.50406, 7.14947
11, 540.00000, 7260.15, 7196.27, 7241.48, 16.0881, 8.51096, 7.12132
11, 600.00000, 7261.07, 7196.01, 7243.09, 16.0294, 8.50472, 7.0859
11, 660.00000, 7261.62, 7196.54, 7244.6, 15.9866, 8.48528, 7.04419
11, 720.00000, 7260.87, 7198.92, 7246.21, 15.9944, 8.44629, 6.98671
11, 780.00000, 7259.82, 7201.96, 7247.61, 16.016, 8.39549, 6.92663
11, 840.00000, 7258.6, 7205.51, 7248.73, 16.047, 8.33498, 6.86657
11, 900.00000, 7257.34, 7209.36, 7249.53, 16.0825, 8.26686, 6.80919
11, 960.00000, 7256.18, 7213.32, 7249.96, 16.1177, 8.19345, 6.75709
11, 1020.00000, 7255.24, 7217.19, 7250, 16.1473, 8.11719, 6.71264
11, 1080.00000, 7254.66, 7220.76, 7249.64, 16.1667, 8.04062, 6.67798
11, 1140.00000, 7254.55, 7223.86, 7248.86, 16.1714, 7.96622, 6.6548
11, 1200.00000, 7255, 7226.32, 7247.69, 16.158, 7.89637, 6.64437
11, 1260.00000, 7256.08, 7228, 7246.15, 16.1239, 7.83324, 6.64737
11, 1320.00000, 7259.18, 7227.73, 7243.74, 16.0136, 7.78011, 6.6813
11, 1380.00000, 7262.9, 7226.57, 7241.11, 15.8835, 7.7379, 6.7274
11, 1440.00000, 7266.93, 7224.67, 7238.41, 15.7438, 7.70665, 6.7824
11, 1500.00000, 7271.15, 7222.13, 7235.74, 15.5995, 7.68719, 6.84387
11, 1560.00000, 7275.38, 7219.07, 7233.22, 15.4573, 7.67971, 6.90876
11, 1620.00000, 7279.43, 7215.66, 7230.99, 15.3243, 7.68396, 6.97383
11, 1680.00000, 7283.1, 7212.06, 7229.14, 15.2071, 7.69928, 7.03589
11, 1740.00000, 7286.19, 7208.5, 7227.77, 15.1129, 7.72374, 7.09179
11, 1800.00000, 7288.65, 7205.02, 7226.94, 15.0439, 7.75785, 7.13916
11, 1860.00000, 7290.29, 7201.85, 7226.72, 15.0056, 7.79908, 7.17551
11, 1920.00000, 7289.56, 7200.05, 7228.18, 15.058, 7.85075, 7.17479
11, 1980.00000, 7288, 7198.77, 7230.17, 15.1411, 7.90501, 7.1622
11, 2040.00000, 7285.74, 7197.99, 7232.54, 15.2493, 7.95969, 7.13959
11, 2100.00000, 7282.94, 7197.71, 7235.15, 15.3765, 8.01234, 7.10913
11, 2160.00000, 7279.77, 7197.9, 7237.84, 15.5159, 8.06059, 7.07334
11, 2220.00000, 7276.34, 7198.54, 7240.47, 15.6616, 8.10201, 7.03446
11, 2280.00000, 7273.03, 7199.47, 7242.8, 15.8012, 8.13561, 6.99671
11, 2340.00000, 7269.83, 7200.72, 7244.78, 15.9325, 8.15907, 6.96143
11, 2400.00000, 7266.96, 7202.17, 7246.25, 16.0473, 8.17168, 6.93159
11, 2460.00000, 7264.56, 7203.73, 7247.1, 16.1402, 8.173, 6.90938
11, 2520.00000, 7264.43, 7204.87, 7246.13, 16.1365, 8.14379, 6.9183
11, 2580.00000, 7264.85, 7205.96, 7244.54, 16.1094, 8.10602, 6.9361
11, 2640.00000, 7265.66, 7206.99, 7242.43, 16.065, 8.06233, 6.96138
11, 2700.00000, 7266.72, 7207.94, 7239.93, 16.0096, 8.01594, 6.99255
11, 2760.00000, 7267.9, 7208.77, 7237.18, 15.9501, 7.97016, 7.02773
11, 2820.00000, 7269.01, 7209.47, 7234.32, 15.8934, 7.92829, 7.06479
11, 2880.00000, 7269.91, 7210.02, 7231.53, 15.8464, 7.89349, 7.10154
11, 2940.00000, 7270.45, 7210.43, 7228.94, 15.8154, 7.86852, 7.1358
11, 3000.00000, 7270.49, 7210.68, 7226.71, 15.8058, 7.85575, 7.16555
11, 3060.00000, 7269.94, 7210.77, 7224.95, 15.8216, 7.85692, 7.18904
11, 3120.00000, 7267.17, 7211.07, 7224.94, 15.9309, 7.89457, 7.18304
11, 3180.00000, 7263.81, 7211.21, 7225.5, 16.065, 7.94574, 7.17012
11, 3240.00000, 7259.97, 7211.18, 7226.54, 16.219, 8.00839, 7.15165
11, 3300.00000, 7255.93, 7210.91, 7227.99, 16.3823, 8.08018, 7.12963
11, 3360.00000, 7251.84, 7210.41, 7229.74, 16.5485, 8.15776, 7.10585
11, 3420.00000, 7247.88, 7209.67, 7231.66, 16.709, 8.23761, 7.08229
11, 3480.00000, 7244.27, 7208.71, 7233.64, 16.8555, 8.31602, 7.06094
11, 3540.00000, 7241.25, 7207.53, 7235.52, 16.978, 8.38906, 7.04412
12, 0.00000, 7238.88, 7206.17, 7237.23, 17.0728, 8.45345, 7.03264
12, 60.00000, 7237.35, 7204.65, 7238.63, 17.1321, 8.50587, 7.02828
12, 120.00000, 7238.2, 7202.74, 7238.9, 17.0855, 8.52223, 7.04758
12, 180.00000, 7239.97, 7200.78, 7238.75, 17.0014, 8.52389, 7.07434
12, 240.00000, 7242.53, 7198.85, 7238.2, 16.8858, 8.51117, 7.10722
12, 300.00000, 7245.76, 7197.05, 7237.29, 16.7452, 8.48512, 7.14461
12, 360.00000, 7249.54, 7195.39, 7236.06, 16.5853, 8.44779, 7.18486
12, 420.00000, 7253.58, 7194.05, 7234.58, 16.4179, 8.40007, 7.22562
12, 480.00000, 7257.74, 7193.06, 7232.93, 16.25, 8.34478, 7.26481
12, 540.00000, 7261.82, 7192.47, 7231.19, 16.0896, 8.28434, 7.30028
12, 600.00000, 7265.64, 7192.33, 7229.45, 15.9446, 8.22132, 7.32992
12, 660.00000, 7268.96, 7192.67, 7227.83, 15.8235, 8.15812, 7.35153
12, 720.00000, 7270.94, 7193.92, 7226.84, 15.7675, 8.10609, 7.35059
12, 780.00000, 7272.26, 7195.63, 7226.07, 15.7407, 8.0574, 7.34028
12, 840.00000, 7272.93, 7197.73, 7225.55, 15.7426, 8.01335, 7.32101
12, 900.00000, 7272.93, 7200.14, 7225.3, 15.7718, 7.97487, 7.29346
12, 960.00000, 7272.3, 7202.78, 7225.32, 15.8259, 7.94263, 7.25855
12, 1020.00000, 7271.09, 7205.57, 7225.63, 15.9012, 7.91699, 7.21747
12, 1080.00000, 7269.37, 7208.41, 7226.2, 15.9933, 7.89808, 7.17154
12, 1140.00000, 7267.23, 7211.21, 7227.04, 16.0968, 7.88577, 7.12222
12, 1200.00000, 7264.78, 7213.89, 7228.12, 16.2061, 7.87968, 7.07098
12, 1260.00000, 7262.14, 7216.35, 7229.41, 16.315, 7.87923, 7.01929
12, 1320.00000, 7259.73, 7218.26, 7230.74, 16.4011, 7.88085, 6.97553
12, 1380.00000, 7257.34, 7219.85, 7232.24, 16.4765, 7.88676, 6.9333
12, 1440.00000, 7255.05, 7221.1, 7233.88, 16.5376, 7.89607, 6.8931
12, 1500.00000, 7252.93, 7222, 7235.64, 16.5813, 7.90789, 6.85529
12, 1560.00000, 7251.07, 7222.55, 7237.5, 16.6052, 7.92129, 6.8201
12, 1620.00000, 7249.51, 7222.78, 7239.42, 16.6076, 7.93535, 6.78766
12, 1680.00000, 7248.31, 7222.71, 7241.37, 16.5879, 7.94914, 6.758
12, 1740.00000, 7247.5, 7222.38, 7243.33, 16.5462, 7.96184, 6.73103
12, 1800.00000, 7247.09, 7221.83, 7245.25, 16.4836, 7.97272, 6.70665
12, 1860.00000, 7247.07, 7221.12, 7247.11, 16.4022, 7.98114, 6.68468
12, 1920.00000, 7247.73, 7220.44, 7249.13, 16.2853, 7.98193, 6.65752
12, 1980.00000, 7248.72, 7219.7, 7250.99, 16.157, 7.97992, 6.63304
12, 2040.00000, 7249.97, 7218.92, 7252.66, 16.0228, 7.97541, 6.61172
12, 2100.00000, 7251.41, 7218.17, 7254.07, 15.8882, 7.96883, 6.59395
12, 2160.00000, 7252.94, 7217.45, 7255.19, 15.7589, 7.96075, 6.58007
12, 2220.00000, 7254.5, 7216.82, 7256, 15.6399, 7.95175, 6.5703
12, 2280.00000, 7255.99, 7216.29, 7256.47, 15.536, 7.94251, 6.56478
12, 2340.00000, 7257.35, 7215.88, 7256.59, 15.4512, 7.9337, 6.56348
12, 2400.00000, 7258.52, 7215.6, 7256.36, 15.3884, 7.926, 6.56625
12, 2460.00000, 7259.43, 7215.45, 7255.82, 15.3498, 7.92001, 6.57277
12, 2520.00000, 7259.58, 7215.62, 7254.76, 15.369, 7.91915, 6.58697
12, 2580.00000, 7259.45, 7215.89, 7253.46, 15.4107, 7.92065, 6.60353
12, 2640.00000, 7259.08, 7216.24, 7252.01, 15.4708, 7.92467, 6.62128
12, 2700.00000, 7258.52, 7216.61, 7250.48, 15.5445, 7.93118, 6.63904
12, 2760.00000, 7257.82, 7216.99, 7248.96, 15.6265, 7.94009, 6.65561
12, 2820.00000, 7257.04, 7217.31, 7247.54, 15.7111, 7.95117, 6.66979
12, 2880.00000, 7256.25, 7217.55, 7246.3, 15.7922, 7.96415, 6.68048
12, 2940.00000, 7255.5, 7217.66, 7245.33, 15.8644, 7.97872, 6.68671
12, 3000.00000, 7254.87, 7217.62, 7244.69, 15.9222, 7.99446, 6.68765
12, 3060.00000, 7254.39, 7217.39, 7244.44, 15.9613, 8.01101, 6.68272
12, 3120.00000, 7254.77, 7216.86, 7244.82, 15.9373, 8.02183, 6.66624
12, 3180.00000, 7255.32, 7216.12, 7245.65, 15.8922, 8.03321, 6.64391
12, 3240.00000, 7256.01, 7215.2, 7246.92, 15.8287, 8.04521, 6.61642
12, 3300.00000, 7256.78, 7214.1, 7248.6, 15.7503, 8.05794, 6.58463
12, 3360.00000, 7257.58, 7212.86, 7250.66, 15.6613, 8.07143, 6.54966
12, 3420.00000, 7258.36, 7211.5, 7253.03, 15.5665, 8.0857, 6.51272
12, 3480.00000, 7259.05, 7210.07, 7255.65, 15.4709, 8.10067, 6.4752
12, 3540.00000, 7259.61, 7208.61, 7258.43, 15.3797, 8.11617, 6.43854
13, 0.00000, 7259.99, 7207.16, 7261.29, 15.2979, 8.13198, 6.40422
13, 60.00000, 7260.15, 7205.77, 7264.12, 15.2299, 8.14775, 6.37371
13, 120.00000, 7259.56, 7204.54, 7267.13, 15.2038, 8.16877, 6.3467
13, 180.00000, 7258.76, 7203.45, 7269.88, 15.1966, 8.18834, 6.32631
13, 240.00000, 7257.81, 7202.54, 7272.27, 15.2081, 8.20547, 6.3139
13, 300.00000, 7256.77, 7201.83, 7274.16, 15.2377, 8.21916, 6.31057
13, 360.00000, 7255.71, 7201.35, 7275.46, 15.2843, 8.22846, 6.31717
13, 420.00000, 7254.68, 7201.11, 7276.08, 15.3457, 8.23255, 6.33427
13, 480.00000, 7253.77, 7201.11, 7275.96, 15.4196, 8.23076, 6.36212
13, 540.00000, 7253.03, 7201.36, 7275.07, 15.5028, 8.22265, 6.40061
13, 600.00000, 7252.53, 7201.84, 7273.39, 15.5921, 8.20803, 6.4493
13, 660.00000, 7252.32, 7202.53, 7270.93, 15.684, 8.18698, 6.50741
13, 720.00000, 7253, 7203.7, 7267.08, 15.7604, 8.14733, 6.57882
13, 780.00000, 7254, 7204.98, 7262.62, 15.8333, 8.10338, 6.65686
13, 840.00000, 7255.32, 7206.31, 7257.64, 15.8999, 8.05695, 6.74023
13, 900.00000, 7256.82, 7207.6, 7252.46, 15.9603, 8.01061, 6.82481
13, 960.00000, 7258.49, 7208.79, 7247.19, 16.0119, 7.9663, 6.90912
13, 1020.00000, 7260.26, 7209.81, 7242.02, 16.0532, 7.92613, 6.99078
13, 1080.00000, 7262.07, 7210.59, 7237.15, 16.083, 7.89202, 7.06752
13, 1140.00000, 7263.82, 7211.1, 7232.79, 16.1017, 7.86568, 7.13638
13, 1200.00000, 7265.54, 7211.26, 7228.97, 16.1061, 7.84843, 7.19741
13, 1260.00000, 7267.14, 7211.06, 7225.9, 16.0971, 7.84134, 7.24816
13, 1320.00000, 7268.19, 7210.04, 7224.71, 16.0704, 7.85757, 7.27692
13, 1380.00000, 7269.07, 7208.69, 7224.34, 16.0313, 7.88369, 7.29422
13, 1440.00000, 7269.79, 7207.05, 7224.72, 15.9807, 7.9183, 7.301
13, 1500.00000, 7270.38, 7205.18, 7225.74, 15.9196, 7.9597, 7.29832
13, 1560.00000, 7270.89, 7203.15, 7227.29, 15.8493, 8.0059, 7.28753
13, 1620.00000, 7271.33, 7201.04, 7229.24, 15.7714, 8.05478, 7.27017
13, 1680.00000, 7271.76, 7198.93, 7231.44, 15.6873, 8.10408, 7.24798
13, 1740.00000, 7272.21, 7196.88, 7233.75, 15.5985, 8.15155, 7.22274
13, 1800.00000, 7272.72, 7194.96, 7236.03, 15.5064, 8.19512, 7.1962
13, 1860.00000, 7273.33, 7193.25, 7238.14, 15.4124, 8.23286, 7.17004
13, 1920.00000, 7274.39, 7192.46, 7239.02, 15.3275, 8.24863, 7.15269
13, 1980.00000, 7275.58, 7191.89, 7239.6, 15.2418, 8.25686, 7.13812
13, 2040.00000, 7276.87, 7191.51, 7239.92, 15.1558, 8.25818, 7.12651
13, 2100.00000, 7278.24, 7191.26, 7240.02, 15.0695, 8.2533, 7.11802
13, 2160.00000, 7279.66, 7191.09, 7239.94, 14.9833, 8.24327, 7.11261
13, 2220.00000, 7281.09, 7190.95, 7239.75, 14.8973, 8.22933, 7.10997
13, 2280.00000, 7282.49, 7190.78, 7239.51, 14.812, 8.21282, 7.10965
13, 2340.00000, 7283.82, 7190.55, 7239.31, 14.728, 8.19517, 7.11099
13, 2400.00000, 7285.05, 7190.2, 7239.2, 14.6462, 8.17775, 7.11326
13, 2460.00000, 7286.12, 7189.71, 7239.25, 14.5677, 8.16188, 7.11561
13, 2520.00000, 7286.89, 7188.5, 7240.47, 14.4705, 8.15546, 7.11015
13, 2580.00000, 7287.43, 7187.19, 7241.88, 14.382, 8.15211, 7.10338
13, 2640.00000, 7287.73, 7185.85, 7243.39, 14.3055, 8.15177, 7.09532
13, 2700.00000, 7287.77, 7184.56, 7244.94, 14.2444, 8.15428, 7.08573
13, 2760.00000, 7287.55, 7183.41, 7246.45, 14.2017, 8.15927, 7.07435
13, 2820.00000, 7287.07, 7182.49, 7247.85, 14.1801, 8.16614, 7.06094
13, 2880.00000, 7286.31, 7181.88, 7249.06, 14.1817, 8.17416, 7.04526
13, 2940.00000, 7285.29, 7181.67, 7250.03, 14.2081, 8.18243, 7.02705
13, 3000.00000, 7284.02, 7181.93, 7250.71, 14.2604, 8.18999, 7.00607
13, 3060.00000, 7282.51, 7182.71, 7251.06, 14.3386, 8.19579, 6.98208
13, 3120.00000, 7280.98, 7184.59, 7250.2, 14.4645, 8.19558, 6.96113
13, 3180.00000, 7279.23, 7187.02, 7249.05, 14.6134, 8.19179, 6.93647
13, 3240.00000, 7277.27, 7189.96, 7247.71, 14.7815, 8.18391, 6.90723
13, 3300.00000, 7275.12, 7193.35, 7246.3, 14.9641, 8.17144, 6.87284
13, 3360.00000, 7272.78, 7197.12, 7244.92, 15.1556, 8.15393, 6.83287
13, 3420.00000, 7270.27, 7201.26, 7243.62, 15.3506, 8.13009, 6.78756
13, 3480.00000, 7267.65, 7205.53, 7242.61, 15.541, 8.10184, 6.73596
13, 3540.00000, 7264.95, 7209.89, 7241.93, 15.7207, 8.06829, 6.67878
14, 0.00000, 7262.22, 7214.24, 7241.66, 15.8833, 8.02969, 6.61655
14, 60.00000, 7259.5, 7218.47, 7241.86, 16.0229, 7.98646, 6.55004
14, 120.00000, 7256.65, 7222.29, 7243.59, 16.1054, 7.93662, 6.46568
14, 180.00000, 7253.91, 7225.89, 7245.72, 16.1598, 7.8828, 6.38068
14, 240.00000, 7251.4, 7229.1, 7248.17, 16.1845, 7.82729, 6.29778
14, 300.00000, 7249.2, 7231.87, 7250.81, 16.1806, 7.77145, 6.21973
14, 360.00000, 7247.36, 7234.14, 7253.52, 16.1502, 7.71666, 6.14917
14, 420.00000, 7245.95, 7235.88, 7256.17, 16.0959, 7.66431, 6.08858
14, 480.00000, 7245.01, 7237.06, 7258.64, 16.0215, 7.61574, 6.04009
14, 540.00000, 7244.56, 7237.68, 7260.81, 15.9307, 7.57219, 6.00549
14, 600.00000, 7244.63, 7237.75, 7262.58, 15.8278, 7.53479, 5.98605
14, 660.00000, 7245.2, 7237.3, 7263.85, 15.7167, 7.50448, 5.98252
14, 720.00000, 7246.89, 7236.24, 7263.63, 15.6103, 7.48202, 6.01345
14, 780.00000, 7249, 7234.75, 7262.89, 15.502, 7.46804, 6.05859
14, 840.00000, 7251.39, 7232.92, 7261.71, 15.3948, 7.46279, 6.11518
14, 900.00000, 7253.95, 7230.83, 7260.18, 15.2913, 7.46634, 6.1801
14, 960.00000, 7256.56, 7228.55, 7258.41, 15.1935, 7.47858, 6.24991
14, 1020.00000, 7259.11, 7226.19, 7256.53, 15.1031, 7.49912, 6.32096
14, 1080.00000, 7261.46, 7223.81, 7254.65, 15.0213, 7.52738, 6.38959
14, 1140.00000, 7263.53, 7221.5, 7252.9, 14.9491, 7.56259, 6.45226
14, 1200.00000, 7265.23, 7219.33, 7251.42, 14.887, 7.60375, 6.50575
14, 1260.00000, 7266.48, 7217.35, 7250.29, 14.835, 7.64972, 6.54735
14, 1320.00000, 7266.41, 7216, 7250.63, 14.7929, 7.70283, 6.55127
14, 1380.00000, 7265.89, 7214.9, 7251.41, 14.7608, 7.75775, 6.54165
14, 1440.00000, 7265, 7214.02, 7252.56, 14.7373, 7.81291, 6.52
14, 1500.00000, 7263.84, 7213.32, 7254.04, 14.7213, 7.86657, 6.48818
14, 1560.00000, 7262.5, 7212.78, 7255.77, 14.7116, 7.91709, 6.44851
14, 1620.00000, 7261.11, 7212.35, 7257.64, 14.7069, 7.96296, 6.40356
14, 1680.00000, 7259.75, 7211.98, 7259.58, 14.7062, 8.0029, 6.35606
14, 1740.00000, 7258.53, 7211.63, 7261.49, 14.7081, 8.03592, 6.30871
14, 1800.00000, 7257.54, 7211.24, 7263.29, 14.7117, 8.06137, 6.26406
14, 1860.00000, 7256.85, 7210.78, 7264.9, 14.7164, 8.079, 6.22442
14, 1920.00000, 7257.59, 7209.99, 7265.46, 14.7082, 8.07358, 6.20997
14, 1980.00000, 7258.62, 7209.07, 7265.79, 14.701, 8.0625, 6.20246
14, 2040.00000, 7259.84, 7208.04, 7265.94, 14.6966, 8.04779, 6.20138
14, 2100.00000, 7261.13, 7206.91, 7265.97, 14.6965, 8.03173, 6.20591
14, 2160.00000, 7262.37, 7205.7, 7265.92, 14.7022, 8.0166, 6.21496
14, 2220.00000, 7263.45, 7204.44, 7265.87, 14.7155, 8.00453, 6.22717
14, 2280.00000, 7264.24, 7203.18, 7265.86, 14.7379, 7.99741, 6.24102
14, 2340.00000, 7264.64, 7201.95, 7265.97, 14.7707, 7.99681, 6.25491
14, 2400.00000, 7264.55, 7200.81, 7266.23, 14.8153, 8.00386, 6.26727
14, 2460.00000, 7263.9, 7199.81, 7266.68, 14.8725, 8.01924, 6.27661
14, 2520.00000, 7261.68, 7199.15, 7268.14, 14.9504, 8.06003, 6.26617
14, 2580.00000, 7258.89, 7198.72, 7269.75, 15.0413, 8.10753, 6.25168
14, 2640.00000, 7255.66, 7198.54, 7271.43, 15.1439, 8.15959, 6.23392
14, 2700.00000, 7252.08, 7198.65, 7273.09, 15.2568, 8.21361, 6.21376
14, 2760.00000, 7248.25, 7199.1, 7274.63, 15.38, 8.26638, 6.19201
14, 2820.00000, 7244.41, 7199.84, 7275.94, 15.508, 8.31519, 6.17028
14, 2880.00000, 7240.71, 7200.88, 7276.94, 15.6385, 8.35705, 6.14961
14, 2940.00000, 7237.18, 7202.29, 7277.54, 15.7726, 8.38824, 6.13098
14, 3000.00000, 7234.02, 7204.04, 7277.65, 15.906, 8.40623, 6.11563
14, 3060.00000, 7231.34, 7206.11, 7277.22, 16.0362, 8.40871, 6.10456
14, 3120.00000, 7230.04, 7208.5, 7275.79, 16.1526, 8.37811, 6.10473
14, 3180.00000, 7229.34, 7211.15, 7273.8, 16.2612, 8.33073, 6.11004
14, 3240.00000, 7229.23, 7214.01, 7271.27, 16.3609, 8.2677, 6.12026
14, 3300.00000, 7229.66, 7217.05, 7268.26, 16.4503, 8.19078, 6.13502
14, 3360.00000, 7230.58, 7220.21, 7264.85, 16.5283, 8.10235, 6.15373
14, 3420.00000, 7231.92, 7223.42, 7261.13, 16.5939, 8.00523, 6.17566
14, 3480.00000, 7233.57, 7226.61, 7257.21, 16.6463, 7.90263, 6.19991
14, 3540.00000, 7235.45, 7229.73, 7253.19, 16.6851, 7.79791, 6.22548
15, 0.00000, 7237.45, 7232.69, 7249.21, 16.71, 7.69455, 6.25133
15, 60.00000, 7239.47, 7235.45, 7245.37, 16.721, 7.59591, 6.27637
15, 120.00000, 7241.17, 7238.19, 7241.74, 16.7184, 7.50378, 6.29943
15, 180.00000, 7242.71, 7240.59, 7238.49, 16.703, 7.42241, 6.31975
15, 240.00000, 7244.04, 7242.56, 7235.74, 16.6754, 7.35462, 6.33643
15, 300.00000, 7245.1, 7244.05, 7233.56, 16.6367, 7.30268, 6.34875
15, 360.00000, 7245.85, 7244.99, 7232.04, 16.5883, 7.2684, 6.35619
15, 420.00000, 7246.27, 7245.35, 7231.23, 16.5316, 7.25307, 6.35845
15, 480.00000, 7246.36, 7245.11, 7231.15, 16.4682, 7.25738, 6.35546
15, 540.00000, 7246.13, 7244.26, 7231.81, 16.4, 7.28147, 6.34742
15, 600.00000, 7245.6, 7242.81, 7233.18, 16.3287, 7.32479, 6.33477
15, 660.00000, 7244.81, 7240.8, 7235.19, 16.256, 7.38618, 6.31824
15, 720.00000, 7243.66, 7237.85, 7238.61, 16.1757, 7.47849, 6.28752
15, 780.00000, 7242.37, 7234.48, 7242.43, 16.0983, 7.58359, 6.2558
15, 840.00000, 7241.05, 7230.8, 7246.45, 16.026, 7.69714, 6.22551
15, 900.00000, 7239.79, 7226.96, 7250.46, 15.9606, 7.81437, 6.19895
15, 960.00000, 7238.67, 7223.08, 7254.27, 15.904, 7.93029, 6.17828
15, 1020.00000, 7237.79, 7219.32, 7257.66, 15.8575, 8.03991, 6.16551
15, 1080.00000, 7237.22, 7215.8, 7260.46, 15.8222, 8.1384, 6.16234
15, 1140.00000, 7237.02, 7212.66, 7262.52, 15.799, 8.22139, 6.17011
15, 1200.00000, 7237.23, 7210.01, 7263.71, 15.7879, 8.28512, 6.1897
15, 1260.00000, 7237.9, 7207.94, 7263.95, 15.789, 8.32673, 6.22152
15, 1320.00000, 7239.57, 7207.26, 7261.99, 15.8095, 8.31531, 6.27975
15, 1380.00000, 7241.66, 7207.22, 7259.12, 15.8396, 8.28147, 6.34839
15, 1440.00000, 7244.08, 7207.77, 7255.51, 15.8778, 8.22818, 6.42462
15, 1500.00000, 7246.73, 7208.84, 7251.33, 15.9218, 8.15907, 6.50549
15, 1560.00000, 7249.5, 7210.33, 7246.81, 15.9691, 8.07831, 6.58766
15, 1620.00000, 7252.29, 7212.16, 7242.17, 16.0172, 7.99045, 6.66761
15, 1680.00000, 7254.98, 7214.21, 7237.64, 16.0634, 7.90014, 6.74177
15, 1740.00000, 7257.46, 7216.37, 7233.46, 16.1052, 7.81191, 6.8067
15, 1800.00000, 7259.64, 7218.54, 7229.83, 16.1404, 7.72995, 6.85921
15, 1860.00000, 7261.42, 7220.61, 7226.94, 16.1668, 7.65799, 6.89658
15, 1920.00000, 7262.31, 7221.85, 7226.28, 16.1652, 7.62598, 6.9028
15, 1980.00000, 7262.71, 7222.89, 7226.53, 16.1539, 7.60705, 6.89116
15, 2040.00000, 7262.62, 7223.72, 7227.63, 16.1334, 7.60055, 6.86247
15, 2100.00000, 7262.07, 7224.37, 7229.49, 16.1049, 7.60532, 6.8179
15, 2160.00000, 7261.12, 7224.84, 7232, 16.0697, 7.6197, 6.75922
15, 2220.00000, 7259.81, 7225.15, 7235, 16.0296, 7.64163, 6.68877
