[GENERAL]
DATE=June 04, 2015 at 12:43:37
CYME_VERSION=7.10
CYMDIST_REVISION=05

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,DCCustomerType,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,LossesPerCustomer,ConnectedCenterTap1N,ConnectedCenterTap2N,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,
Industrial,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,
Residential,0,,0,100.000000,0.000000,0.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,0.000000,50.000000,50.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,DeviceStage,LoadType,Connection,Location
258839914,40129550,SPOT,40129550,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,9.267000,2.000000,,,,,,
258839914,40129550,SPOT,40129550,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,9.267000,0.000000,,,,,,
258839914,40129550,SPOT,40129550,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,9.267000,0.000000,,,,,,
258840169,40131832,SPOT,40131832,Industrial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,4.533000,1.000000,,,,,,
258840169,40131832,SPOT,40131832,Industrial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,4.533000,0.000000,,,,,,
258840169,40131832,SPOT,40131832,Industrial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,4.533000,0.000000,,,,,,
263515060,40892802,SPOT,40892802,Residential,0,0,2013,1,0,0,0,B,13.444529,1.325318,75.000000,60.000000,6.000000,,,,,,
466987568,40892770,SPOT,40892770,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,5.120000,1.000000,,,,,,
466987568,40892770,SPOT,40892770,Commercial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,5.120000,0.000000,,,,,,
466987568,40892770,SPOT,40892770,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,5.120000,0.000000,,,,,,
263515069,40892778,SPOT,40892778,Residential,0,0,2013,1,0,0,0,C,17.327622,0.657056,75.000000,57.000000,6.000000,,,,,,
258851363,40131810,SPOT,40131810,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,83.000000,7.000000,,,,,,
258851420,40131824,SPOT,40131824,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,55.000000,6.000000,,,,,,
258840147,40129584,SPOT,40129584,Commercial,0,1,2013,1,0,0,1,A,0.000000,0.000000,166.700000,0.000000,0.000000,,,,,,
258840147,40129584,SPOT,40129584,Commercial,0,1,2013,1,0,0,1,B,0.000000,0.000000,166.700000,0.000000,0.000000,,,,,,
258840147,40129584,SPOT,40129584,Commercial,0,1,2013,1,0,0,1,C,0.000000,0.000000,166.700000,0.000000,0.000000,,,,,,
258851242,40131782,SPOT,40131782,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,2.000000,1.000000,,,,,,
264494184,40129548,SPOT,40129548,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,0.000000,0.000000,,,,,,
264494184,40129548,SPOT,40129548,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,0.000000,0.000000,,,,,,
264494184,40129548,SPOT,40129548,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
263515168,40892826,SPOT,40892826,Industrial,0,1,2013,1,0,0,1,A,66.670000,85.000000,250.000000,66.670000,1.000000,,,,,,
263515168,40892826,SPOT,40892826,Industrial,0,1,2013,1,0,0,1,B,66.670000,85.000000,250.000000,66.670000,0.000000,,,,,,
263515168,40892826,SPOT,40892826,Industrial,0,1,2013,1,0,0,1,C,66.670000,85.000000,250.000000,66.670000,0.000000,,,,,,
258851346,40131804,SPOT,40131804,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,25.000000,4.000000,,,,,,
258840305,40129604,SPOT,40129604,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,10.000000,1.000000,,,,,,
258851405,40131820,SPOT,40131820,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,79.000000,8.000000,,,,,,
258840300,40129602,SPOT,40129602,Residential,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,11.000000,1.000000,,,,,,
259121513,40131668,SPOT,40131668,Commercial,0,0,2013,1,0,0,0,A,3.627604,0.240471,15.000000,9.200000,1.000000,,,,,,
259121513,40131668,SPOT,40131668,Commercial,0,0,2013,1,0,0,0,B,2.688906,0.265064,15.000000,9.200000,0.000000,,,,,,
259121513,40131668,SPOT,40131668,Commercial,0,0,2013,1,0,0,0,C,3.465524,0.131411,15.000000,9.200000,0.000000,,,,,,
258851400,40131818,SPOT,40131818,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,74.000000,8.000000,,,,,,
258851481,40252185,SPOT,40252185,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,0.000000,0.000000,,,,,,
258851481,40252185,SPOT,40252185,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,0.000000,0.000000,,,,,,
258851481,40252185,SPOT,40252185,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
258840125,40129578,SPOT,40129578,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,22.000000,3.000000,,,,,,
258840120,40129576,SPOT,40129576,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,3.000000,2.000000,,,,,,
263515141,40131812,SPOT,40131812,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,24.000000,2.000000,,,,,,
258851047,40131740,SPOT,40131740,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,13.000000,1.000000,,,,,,
259200539,40204491,SPOT,40204491,Commercial,0,0,2013,1,0,0,0,A,2.418402,0.160314,10.000000,2.667000,1.000000,,,,,,
259200539,40204491,SPOT,40204491,Commercial,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,2.667000,0.000000,,,,,,
259200539,40204491,SPOT,40204491,Commercial,0,0,2013,1,0,0,0,C,2.310350,0.087608,10.000000,2.667000,0.000000,,,,,,
263815486,41116492,SPOT,41116492,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,40.000000,3.000000,,,,,,
258851326,40131802,SPOT,40131802,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,78.700000,4.000000,,,,,,
260987677,41048672,SPOT,41048672,Residential,0,1,2013,1,0,0,1,A,0.000000,0.000000,250.000000,0.000000,0.000000,,,,,,
260987677,41048672,SPOT,41048672,Residential,0,1,2013,1,0,0,1,B,0.000000,0.000000,250.000000,0.000000,0.000000,,,,,,
260987677,41048672,SPOT,41048672,Residential,0,1,2013,1,0,0,1,C,0.000000,0.000000,250.000000,0.000000,0.000000,,,,,,
258851286,40131792,SPOT,40131792,Residential,0,0,2013,1,0,0,0,A,3.627604,0.240471,15.000000,0.000000,0.000000,,,,,,
258851205,40131774,SPOT,40131774,Residential,0,0,2013,1,0,0,0,A,2.418402,0.160314,10.000000,0.000000,0.000000,,,,,,
258851205,40131774,SPOT,40131774,Residential,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,0.000000,0.000000,,,,,,
258851205,40131774,SPOT,40131774,Residential,0,0,2013,1,0,0,0,C,2.310350,0.087608,10.000000,0.000000,0.000000,,,,,,
263515123,40892798,SPOT,40892798,Residential,0,0,2013,1,0,0,0,A,18.138019,1.202353,75.000000,46.000000,5.000000,,,,,,
258851200,40131772,SPOT,40131772,Residential,0,0,2013,1,0,0,0,A,2.418402,0.160314,10.000000,0.000000,0.000000,,,,,,
258851200,40131772,SPOT,40131772,Residential,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,0.000000,0.000000,,,,,,
258851200,40131772,SPOT,40131772,Residential,0,0,2013,1,0,0,0,C,2.310350,0.087608,10.000000,0.000000,0.000000,,,,,,
258851281,40131790,SPOT,40131790,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,0.000000,0.000000,,,,,,
258851281,40131790,SPOT,40131790,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,0.000000,0.000000,,,,,,
258851281,40131790,SPOT,40131790,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
258851022,40131734,SPOT,40131734,Commercial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,66.230000,4.000000,,,,,,
258851148,40131758,SPOT,40131758,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,26.000000,3.000000,,,,,,
263515006,40131726,SPOT,40131726,Commercial,0,0,2013,1,0,0,0,A,18.138019,1.202353,75.000000,47.470000,1.000000,,,,,,
263515006,40131726,SPOT,40131726,Commercial,0,0,2013,1,0,0,0,B,13.444529,1.325318,75.000000,47.470000,0.000000,,,,,,
263515006,40131726,SPOT,40131726,Commercial,0,0,2013,1,0,0,0,C,17.327622,0.657056,75.000000,47.470000,0.000000,,,,,,
263515087,40131762,SPOT,40131762,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,7.000000,1.000000,,,,,,
258851385,40131816,SPOT,40131816,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,32.000000,4.000000,,,,,,
258851301,40131794,SPOT,40131794,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,0.000000,0.000000,,,,,,
258851301,40131794,SPOT,40131794,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,0.000000,0.000000,,,,,,
258851301,40131794,SPOT,40131794,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
258851380,40131814,SPOT,40131814,Residential,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,71.000000,6.000000,,,,,,
258851126,40131760,SPOT,40131760,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,44.000000,4.000000,,,,,,
258851007,40131732,SPOT,40131732,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,20.000000,2.000000,,,,,,
258851007,40131732,SPOT,40131732,Commercial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,20.000000,0.000000,,,,,,
258851007,40131732,SPOT,40131732,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,20.000000,0.000000,,,,,,
258851082,40131750,SPOT,40131750,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,23.000000,2.000000,,,,,,
472684497,40892706,SPOT,40892706,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,1.667000,1.000000,,,,,,
472684497,40892706,SPOT,40892706,Commercial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,1.667000,0.000000,,,,,,
472684497,40892706,SPOT,40892706,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,1.667000,0.000000,,,,,,
259237098,40160717,SPOT,40160717,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,66.000000,6.000000,,,,,,
472684357,40891278,SPOT,40891278,Residential,0,1,2013,1,0,0,1,A,0.000000,0.000000,250.000000,0.000000,0.000000,,,,,,
472684357,40891278,SPOT,40891278,Residential,0,1,2013,1,0,0,1,B,0.000000,0.000000,250.000000,0.000000,0.000000,,,,,,
472684357,40891278,SPOT,40891278,Residential,0,1,2013,1,0,0,1,C,0.000000,0.000000,250.000000,0.000000,0.000000,,,,,,
263514862,40131722,SPOT,40131722,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,6.133000,1.000000,,,,,,
263514862,40131722,SPOT,40131722,Commercial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,6.133000,0.000000,,,,,,
263514862,40131722,SPOT,40131722,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,6.133000,0.000000,,,,,,
258851106,40131752,SPOT,40131752,Residential,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,37.000000,4.000000,,,,,,
258851183,40131770,SPOT,40131770,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,75.000000,5.000000,,,,,,
472684231,40891290,SPOT,40891290,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,0.000000,0.000000,,,,,,
472684231,40891290,SPOT,40891290,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,0.000000,0.000000,,,,,,
472684231,40891290,SPOT,40891290,Residential,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,0.000000,0.000000,,,,,,
472684516,40892710,SPOT,40892710,Commercial,0,1,2013,1,0,0,1,A,63.000000,85.000000,250.000000,63.000000,2.000000,,,,,,
472684516,40892710,SPOT,40892710,Commercial,0,1,2013,1,0,0,1,B,63.000000,85.000000,250.000000,63.000000,0.000000,,,,,,
472684516,40892710,SPOT,40892710,Commercial,0,1,2013,1,0,0,1,C,63.000000,85.000000,250.000000,63.000000,0.000000,,,,,,
258851188,40131766,SPOT,40131766,Commercial,0,0,2013,1,0,0,0,A,2.418402,0.160314,10.000000,1.667000,1.000000,,,,,,
258851188,40131766,SPOT,40131766,Commercial,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,1.667000,0.000000,,,,,,
258851188,40131766,SPOT,40131766,Commercial,0,0,2013,1,0,0,0,C,2.310350,0.087608,10.000000,1.667000,0.000000,,,,,,
472684339,40891294,SPOT,40891294,Residential,0,1,2013,1,0,0,1,A,0.000000,0.000000,500.000000,0.000000,0.000000,,,,,,
472684339,40891294,SPOT,40891294,Residential,0,1,2013,1,0,0,1,B,0.000000,0.000000,500.000000,0.000000,0.000000,,,,,,
472684339,40891294,SPOT,40891294,Residential,0,1,2013,1,0,0,1,C,0.000000,0.000000,500.000000,0.000000,0.000000,,,,,,
263514844,40892726,SPOT,40892726,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,29.870000,2.000000,,,,,,
263514844,40892726,SPOT,40892726,Commercial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,29.870000,0.000000,,,,,,
263514844,40892726,SPOT,40892726,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,29.870000,0.000000,,,,,,
258850963,40131724,SPOT,40131724,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,0.000000,0.000000,,,,,,
258850963,40131724,SPOT,40131724,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,0.000000,0.000000,,,,,,
258850963,40131724,SPOT,40131724,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
288683098,41841716,SPOT,41841716,Commercial,0,1,2013,1,0,0,1,A,217.200000,85.000000,1534.000000,217.200000,1.000000,,,,,,
288683098,41841716,SPOT,41841716,Commercial,0,1,2013,1,0,0,1,B,217.200000,85.000000,1533.000000,217.200000,0.000000,,,,,,
288683098,41841716,SPOT,41841716,Commercial,0,1,2013,1,0,0,1,C,217.200000,85.000000,1533.000000,217.200000,0.000000,,,,,,
260784278,40921217,SPOT,40921217,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,84.000000,13.000000,,,,,,
260039956,40394413,SPOT,40394413,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
261002774,41056112,SPOT,41056112,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,38.000000,4.000000,,,,,,
264516157,40129586,SPOT,40129586,Commercial,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,5.000000,2.000000,,,,,,
258850946,40131720,SPOT,40131720,Commercial,0,1,2013,1,0,0,1,A,0.000000,0.000000,100.000000,0.000000,1.000000,,,,,,
258850946,40131720,SPOT,40131720,Commercial,0,1,2013,1,0,0,1,B,0.000000,0.000000,100.000000,0.000000,0.000000,,,,,,
258850946,40131720,SPOT,40131720,Commercial,0,1,2013,1,0,0,1,C,0.000000,0.000000,100.000000,0.000000,0.000000,,,,,,
259005056,40160729,SPOT,40160729,Residential,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,0.000000,0.000000,,,,,,
263514880,40892762,SPOT,40892762,Industrial,0,1,2013,1,0,0,1,A,25.070000,85.000000,250.000000,25.070000,2.000000,,,,,,
263514880,40892762,SPOT,40892762,Industrial,0,1,2013,1,0,0,1,B,25.070000,85.000000,250.000000,25.070000,0.000000,,,,,,
263514880,40892762,SPOT,40892762,Industrial,0,1,2013,1,0,0,1,C,25.070000,85.000000,250.000000,25.070000,0.000000,,,,,,
260784258,40921205,SPOT,40921205,Commercial,0,0,2013,1,0,0,0,C,17.327622,0.657056,75.000000,71.000000,9.000000,,,,,,
260972124,41041112,SPOT,41041112,Residential,0,0,2013,1,0,0,0,C,17.327622,0.657056,75.000000,92.000000,8.000000,,,,,,
263514808,40892722,SPOT,40892722,Commercial,0,1,2013,1,0,0,1,A,62.130000,85.000000,100.000000,62.130000,2.000000,,,,,,
263514808,40892722,SPOT,40892722,Commercial,0,1,2013,1,0,0,1,B,62.130000,85.000000,100.000000,62.130000,0.000000,,,,,,
263514808,40892722,SPOT,40892722,Commercial,0,1,2013,1,0,0,1,C,62.130000,85.000000,100.000000,62.130000,0.000000,,,,,,
263514889,40131714,SPOT,40131714,Industrial,0,1,2013,1,0,0,1,B,74.930000,85.000000,100.000000,74.930000,0.000000,,,,,,
263514889,40131714,SPOT,40131714,Industrial,0,1,2013,1,0,0,1,C,74.930000,85.000000,100.000000,74.930000,0.000000,,,,,,
263514889,40131714,SPOT,40131714,Industrial,0,1,2013,1,0,0,1,A,74.930000,85.000000,100.000000,74.930000,1.000000,,,,,,
260784253,40921201,SPOT,40921201,Commercial,0,0,2013,1,0,0,0,C,17.327622,0.657056,75.000000,103.000000,10.000000,,,,,,
261002754,41056092,SPOT,41056092,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,101.000000,9.000000,,,,,,
460932567,40258603,SPOT,40258603,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
258850922,40131712,SPOT,40131712,Industrial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,223.800000,2.000000,,,,,,
258850922,40131712,SPOT,40131712,Industrial,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,223.800000,0.000000,,,,,,
258850922,40131712,SPOT,40131712,Industrial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,223.800000,0.000000,,,,,,
260972084,41041108,SPOT,41041108,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,41.000000,5.000000,,,,,,
263514907,40892734,SPOT,40892734,Industrial,0,1,2013,1,0,0,1,A,632.000000,85.000000,666.700000,632.000000,1.000000,,,,,,
263514907,40892734,SPOT,40892734,Industrial,0,1,2013,1,0,0,1,B,632.000000,85.000000,666.700000,632.000000,0.000000,,,,,,
263514907,40892734,SPOT,40892734,Industrial,0,1,2013,1,0,0,1,C,632.000000,85.000000,666.700000,632.000000,0.000000,,,,,,
261002759,41056096,SPOT,41056096,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,94.000000,8.000000,,,,,,
259005034,40160725,SPOT,40160725,Residential,0,0,2013,1,0,0,0,A,3.627604,0.240471,15.000000,0.000000,0.000000,,,,,,
259005034,40160725,SPOT,40160725,Residential,0,0,2013,1,0,0,0,B,2.688906,0.265064,15.000000,0.000000,0.000000,,,,,,
259005034,40160725,SPOT,40160725,Residential,0,0,2013,1,0,0,0,C,3.465524,0.131411,15.000000,0.000000,0.000000,,,,,,
263514988,40892758,SPOT,40892758,Commercial,0,1,2013,1,0,0,1,A,25.070000,85.000000,100.000000,25.070000,1.000000,,,,,,
263514988,40892758,SPOT,40892758,Commercial,0,1,2013,1,0,0,1,B,25.070000,85.000000,100.000000,25.070000,0.000000,,,,,,
263514988,40892758,SPOT,40892758,Commercial,0,1,2013,1,0,0,1,C,25.070000,85.000000,100.000000,25.070000,0.000000,,,,,,
259172464,40131830,SPOT,40131830,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,295.000000,8.000000,,,,,,
260972104,41072681,SPOT,41072681,Residential,0,0,2013,1,0,0,0,A,24.184025,1.603138,100.000000,63.000000,6.000000,,,,,,
261002734,41056076,SPOT,41056076,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,92.000000,8.000000,,,,,,
259983252,40383060,SPOT,40383060,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,13.280000,1.000000,,,,,,
258850987,40131728,SPOT,40131728,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,20.800000,1.000000,,,,,,
258850987,40131728,SPOT,40131728,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,20.800000,0.000000,,,,,,
258850987,40131728,SPOT,40131728,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,20.800000,0.000000,,,,,,
261002694,41056104,SPOT,41056104,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,69.000000,7.000000,,,,,,
260784298,40921233,SPOT,40921233,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,67.000000,13.000000,,,,,,
260784293,40921229,SPOT,40921229,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,59.000000,10.000000,,,,,,
259005019,40160721,SPOT,40160721,Residential,0,0,2013,1,0,0,0,B,2.688906,0.265064,15.000000,10.000000,1.000000,,,,,,
261031177,41072693,SPOT,41072693,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,0.000000,0.000000,,,,,,
261031172,41072689,SPOT,41072689,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,42.000000,3.000000,,,,,,
260874524,41001510,SPOT,41001510,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,0.000000,0.000000,,,,,,
261002719,41056060,SPOT,41056060,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,93.000000,8.000000,,,,,,
260745460,40892806,SPOT,40892806,Residential,0,0,2013,1,0,0,0,B,13.444529,1.325318,75.000000,52.000000,6.000000,,,,,,
261031157,41072673,SPOT,41072673,Residential,0,0,2013,1,0,0,0,A,24.184025,1.603138,100.000000,159.000000,15.000000,,,,,,
263730573,41056116,SPOT,41056116,Commercial,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,72.000000,9.000000,,,,,,
259004978,40160715,SPOT,40160715,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,52.080000,5.000000,,,,,,
263862870,41134678,SPOT,41134678,Commercial,0,0,2013,1,0,0,0,A,18.138019,1.202353,75.000000,39.600000,1.000000,,,,,,
460932382,40891270,SPOT,40891270,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,0.000000,0.000000,,,,,,
460932382,40891270,SPOT,40891270,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,0.000000,0.000000,,,,,,
460932382,40891270,SPOT,40891270,Residential,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,0.000000,0.000000,,,,,,
260745420,40892782,SPOT,40892782,Residential,0,0,2013,1,0,0,0,C,17.327622,0.657056,75.000000,61.000000,7.000000,,,,,,
263511658,40131838,SPOT,40131838,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,17.180000,2.000000,,,,,,
263511658,40131838,SPOT,40131838,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,17.180000,0.000000,,,,,,
263511658,40131838,SPOT,40131838,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,17.180000,0.000000,,,,,,
263565071,40921213,SPOT,40921213,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,76.000000,13.000000,,,,,,
263511757,40129612,SPOT,40129612,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,47.000000,5.000000,,,,,,
263730591,41056080,SPOT,41056080,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,96.000000,10.000000,,,,,,
263973875,40921189,SPOT,40921189,Commercial,0,1,2013,1,0,0,1,A,408.000000,85.000000,833.300000,408.000000,1.000000,,,,,,
263973875,40921189,SPOT,40921189,Commercial,0,1,2013,1,0,0,1,B,408.000000,85.000000,833.300000,408.000000,0.000000,,,,,,
263973875,40921189,SPOT,40921189,Commercial,0,1,2013,1,0,0,1,C,408.000000,85.000000,833.300000,408.000000,0.000000,,,,,,
259586299,40298113,SPOT,40298113,Commercial,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,0.000000,0.000000,,,,,,
263511730,40131796,SPOT,40131796,Commercial,0,0,2013,1,0,0,0,A,24.184025,1.603138,100.000000,28.400000,2.000000,,,,,,
263511739,40131748,SPOT,40131748,Residential,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,23.000000,2.000000,,,,,,
258850678,40131680,SPOT,40131680,Commercial,0,0,2013,1,0,0,0,A,2.418402,0.160314,10.000000,8.133000,1.000000,,,,,,
258850678,40131680,SPOT,40131680,Commercial,0,0,2013,1,0,0,0,B,1.792604,0.176709,10.000000,8.133000,0.000000,,,,,,
258850678,40131680,SPOT,40131680,Commercial,0,0,2013,1,0,0,0,C,2.310350,0.087608,10.000000,8.133000,0.000000,,,,,,
263511694,40129580,SPOT,40129580,Commercial,0,0,2013,1,0,0,0,A,6.046006,0.400784,25.000000,21.400000,2.000000,,,,,,
263511694,40129580,SPOT,40129580,Commercial,0,0,2013,1,0,0,0,B,4.481510,0.441773,25.000000,21.400000,0.000000,,,,,,
263511694,40129580,SPOT,40129580,Commercial,0,0,2013,1,0,0,0,C,5.775874,0.219019,25.000000,21.400000,0.000000,,,,,,
258850773,40131692,SPOT,40131692,Residential,0,0,2013,1,0,0,0,A,12.092012,0.801569,50.000000,0.000000,0.000000,,,,,,
258850773,40131692,SPOT,40131692,Residential,0,0,2013,1,0,0,0,B,8.963020,0.883545,50.000000,0.000000,0.000000,,,,,,
258850773,40131692,SPOT,40131692,Residential,0,0,2013,1,0,0,0,C,11.551748,0.438038,50.000000,0.000000,0.000000,,,,,,
263701633,41072669,SPOT,41072669,Residential,0,0,2013,1,0,0,0,A,24.184025,1.603138,100.000000,112.000000,13.000000,,,,,,
263511712,40892818,SPOT,40892818,Industrial,0,1,2013,1,0,0,1,A,67.410000,85.000000,500.000000,67.410000,2.000000,,,,,,
