NODE_ID,CYME_X,CYME_Y,LAT,LONG
'260745432',278501.76,-244199.45,35.27939358,-80.91118155
'258850941',278545.53,-245366.15,35.26942122,-80.91069145
'263511754',278071.01,-243963.01,35.28141456,-80.9160048
'258840393',278216.97,-243976.59,35.28129848,-80.91437044
'264021666',278986.07,-245626.75,35.26719374,-80.90575858
'258840185',279180.35,-244041.58,35.28074298,-80.90358316
'258851348',279127.53,-244454.47,35.2772138,-80.9041746
'263511736',278402.47,-243925.29,35.28173697,-80.91229334
'258851268',278667.94,-244787.13,35.27437039,-80.90932078
'263514841',278464.48,-245001.22,35.27254046,-80.91159899
'260784300',277943.78,-245725.66,35.26634831,-80.91742944
'264530186',277817.53,-245542.03,35.26791788,-80.9188431
'258840057',279966.21,-244559.13,35.27631922,-80.89478363
'260745329',278465.74,-244968.83,35.27281731,-80.91158488
'260972116',279370.56,-244463.04,35.27714055,-80.90145332
'264275005',279421.93,-244372.38,35.27791547,-80.90087811
'258851261',278692.92,-244761.45,35.27458989,-80.90904107
'264279390',278639.82,-244111.36,35.28014653,-80.90963565
'258840521',277334.4,-244557.64,35.27633196,-80.92425287
'258839995',279451.35,-244063.99,35.28055143,-80.90054868
'469800067',278057.6,-244302.32,35.2785143,-80.91615496
'260784230',277455.22,-244848.91,35.27384233,-80.92290001
'260745417',278503.52,-244123.88,35.28003952,-80.91116185
'258851009',278395.21,-245157.28,35.27120653,-80.91237463
'259005082',277638.31,-245017.52,35.27240113,-80.92084989
'260972125',279526.2,-244290.15,35.27861833,-80.89971056
'264304367',278061.15,-245611.62,35.26732306,-80.91611521
'258851249',278668.86,-244762.7,35.27457921,-80.90931048
'259005002',277801.94,-245390.73,35.26921112,-80.91901767
'263714477',278925.18,-243989.29,35.28118993,-80.90644038
'260745397',278724,-245688.8,35.26666337,-80.90869306
'259371843',278946.19,-244099.56,35.28024739,-80.90620513
'258851069',278341.02,-243781.61,35.28296507,-80.91298141
'261002735',277599.29,-245516.58,35.26813542,-80.92128681
'260745387',278884.34,-245696.16,35.26660046,-80.90689768
'264494181',279027.47,-243606.14,35.2844649,-80.90529501
