NODE_ID,CYME_X,CYME_Y,LAT,LONG
'264194667',309423.52,-173495.9,35.90108124,-80.54014867
'254444318',306453.44,-173806.28,35.89839162,-80.57385663
'264591498',306656.74,-174643.99,35.89113238,-80.57154934
'263664449',312094.27,-167429.2,35.95365272,-80.50983785
'254405693',309910.41,-173087.28,35.90462217,-80.53462287
'261191636',309596.29,-167378.93,35.95408834,-80.53818787
'259136666',308620.13,-182359.39,35.82427395,-80.54926648
'254438333',301193.39,-171523.77,35.91817089,-80.63355387
'254399452',307795.18,-173902.75,35.89755565,-80.55862899
'254405455',308506.23,-172952.88,35.90578683,-80.55055915
'264592963',307835.18,-175020.61,35.88786874,-80.55817502
'254460777',310895.69,-180601.14,35.83951021,-80.52344075
'254461071',310191.42,-180863.11,35.83724009,-80.53143363
'254448276',308988.01,-180318.53,35.84195919,-80.54509135
'254443259',306571.76,-173477.62,35.90123965,-80.5725138
'254455185',313467.49,-184916.81,35.80211242,-80.49425293
'260116763',299427.95,-172399.35,35.91058348,-80.65359016
'699304549',302515.9,-172782.07,35.90726699,-80.61854447
'624620605',307266.31,-175226.34,35.88608597,-80.56463123
'262287105',312632.28,-166169.09,35.96457231,-80.50373188
'254406038',310940.57,-172863.31,35.906563,-80.5229314
'254399566',308330.62,-173140.78,35.90415856,-80.55255218
'254405626',309394.35,-173242.66,35.90327571,-80.54047972
'384228533',311665.65,-184955.44,35.80177767,-80.51470234
'263889494',308263.45,-176530.03,35.87478874,-80.55331451
'254454908',312283.05,-184258.26,35.80781914,-80.50769535
'260115253',307017.48,-176709.47,35.87323379,-80.56745524
'695104726',311435.16,-171163.43,35.92129345,-80.51731821
'254432408',307854.9,-175082.24,35.88733468,-80.55795121
'459035172',311655.17,-179569.86,35.84844685,-80.51482127
'633931719',308710.91,-182691.97,35.82139196,-80.5482362
'254444599',307804.64,-176603.9,35.87414862,-80.55852162
'254420097',312504.93,-167867.02,35.94985876,-80.5051772
'624566155',307026.5,-174109.85,35.89576101,-80.56735287
'482826011',307666.83,-175249.71,35.88588346,-80.56008565
'254405509',308868.08,-173125.03,35.90429505,-80.54645245
'254413003',310315.22,-168440.54,35.94488887,-80.53002861
'254460109',310860.05,-184800.51,35.80312023,-80.52384523
