NODE_ID,CYME_X,CYME_Y,LAT,LONG
'258903940',291997.3,-251247.63,35.21368938,-80.76392568
'263532908',291718.75,-251176.06,35.21432238,-80.76703733
'258904661',291058.02,-251301.51,35.21321285,-80.77441826
'699624649',292184.58,-250489.3,35.22039635,-80.7618336
'258904732',291004.87,-250823.19,35.2174433,-80.77501199
'263534367',290200.59,-251869.77,35.20818693,-80.7839965
'258907911',290370.62,-251759.78,35.20915973,-80.78209712
'699625418',291726.15,-251043.45,35.21549523,-80.76695466
'258904206',291832.38,-251148.58,35.21456542,-80.76576798
'699623034',291094.26,-250990.2,35.2159662,-80.77401343
'258908150',290317.96,-252208.64,35.20518983,-80.78268538
'617632353',291791.42,-251335.17,35.21291514,-80.76622554
'258907737',290685.72,-251214.79,35.21397983,-80.77857717
'258896481',290260.47,-251790.46,35.20888838,-80.78332759
'258904641',291241.73,-251143.22,35.21461283,-80.77236606
'263533115',291734.53,-251247.99,35.2136862,-80.76686105
'627235805',290537.02,-251073.1,35.215233,-80.78023828
'260761268',291773.37,-251237.81,35.21377623,-80.76642717
'263534358',290209.11,-251798.93,35.20881347,-80.78390133
'258904698',291103.25,-250808.17,35.21757614,-80.773913
'699624264',292188.24,-250988.11,35.21598468,-80.76179271
'275423537',290280.11,-251930.98,35.20764557,-80.78310819
'263533178',291300.77,-251093.16,35.21505558,-80.77170653
'258896573',290453.9,-251402.34,35.21232107,-80.78116681
'264505719',291208.5,-251050.48,35.21543306,-80.77273726
'263532863',291091.63,-251019.84,35.21570405,-80.7740428
'258904308',291968.33,-250617.06,35.21926639,-80.7642493
'258907777',290551.82,-251292.94,35.21328864,-80.78007295
'258896544',290599.87,-251600.5,35.21056846,-80.77953619
'258907997',290844.87,-252078.82,35.20633801,-80.77679933
'263904550',289142.25,-251371.15,35.21259692,-80.79581908
'258908355',290290.62,-251611.02,35.21047542,-80.78299079
'699624371',292321.03,-250981.77,35.21604075,-80.76030933
'263532836',290701,-250969.38,35.21615034,-80.77840648
'263533106',291564.37,-251010.17,35.21578957,-80.76876189
'258904568',291531.7,-251237.94,35.21377509,-80.76912684
'699645954',291563.72,-251342.03,35.21285447,-80.76876915
'258907824',291007.84,-251060.2,35.21534709,-80.77497881
'260761198',291798.48,-251387.5,35.21245232,-80.76614667
'258907713',290754.3,-250651.93,35.21895799,-80.77781108
'263532962',291980.19,-251245.38,35.21370928,-80.76411681
'258904293',291917.45,-250723.07,35.2183288,-80.76481767
'258896289',289017.57,-251490.73,35.21153931,-80.79721187
'263533034',292117.68,-250724.66,35.21831474,-80.76258093
'258904451',291937.71,-250640.26,35.2190612,-80.76459135
'263533052',291830.86,-251148.56,35.2145656,-80.76578496
'699603823',291183.56,-251045.77,35.21547471,-80.77301587
'699623288',291277.12,-250525.5,35.22007619,-80.77197072
'258907945',290668.83,-251746.59,35.20927638,-80.77876585
'258904646',291225.87,-251163.01,35.2144378,-80.77254323
'258904020',292250.67,-250731.04,35.21825831,-80.76109531
'258904333',292093.74,-250448.89,35.22075376,-80.76284836
'258908365',290151.96,-251546.94,35.21104217,-80.78453974
'263530702',290599.31,-251601.92,35.2105559,-80.77954245
'258903858',291395.57,-251106.6,35.21493671,-80.77064753
'258904737',291009.88,-250788.28,35.21775206,-80.77495602
'258896373',289700.51,-251766.89,35.20909684,-80.78958283
'258907859',291019.07,-251192.62,35.21417591,-80.77485336
'258896437',290007.48,-251651.06,35.21012129,-80.78615371
'264495346',290619.95,-250966.48,35.21617598,-80.77931188
'263533196',291106.58,-250834.5,35.21734327,-80.7738758
'COMMONWEALTH_RET_01311205',288853.82,-251342.66,35.2128489,-80.7990411
