[GENERAL]
DATE=May 22, 2015 at 10:12:36
CYME_VERSION=5.04
CYMDIST_REVISION=03

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Industrial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Other,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
PrimaryMeter,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Residential,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
18GC38__105325978,18GC38_105325978,SPOT,18GC38_105325978,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC38__105325978,18GC38_105325978,SPOT,18GC38_105325978,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,75.000000,0.000000,0.000000,0.000000
18GC38__105325978,18GC38_105325978,SPOT,18GC38_105325978,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7349K__2635244,7349K_2635244,SPOT,7349K_2635244,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7349K__2635244,7349K_2635244,SPOT,7349K_2635244,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
7349K__2635244,7349K_2635244,SPOT,7349K_2635244,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7348K__2662099,7348K_2662099,SPOT,7348K_2662099,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7348K__2662099,7348K_2662099,SPOT,7348K_2662099,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
7348K__2662099,7348K_2662099,SPOT,7348K_2662099,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U363BH__2633400,U363BH_2633400,SPOT,U363BH_2633400,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
U363BH__2633400,U363BH_2633400,SPOT,U363BH_2633400,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U363BH__2633400,U363BH_2633400,SPOT,U363BH_2633400,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14FX07__2680010,14FX07_2680010,SPOT,14FX07_2680010,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,9.000000,0.000000
14FX07__2680010,14FX07_2680010,SPOT,14FX07_2680010,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14FX07__2680010,14FX07_2680010,SPOT,14FX07_2680010,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L469__2680590,14L469_2680590,SPOT,14L469_2680590,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L469__2680590,14L469_2680590,SPOT,14L469_2680590,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
14L469__2680590,14L469_2680590,SPOT,14L469_2680590,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q21__2656163,84Q21_2656163,SPOT,84Q21_2656163,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q21__2656163,84Q21_2656163,SPOT,84Q21_2656163,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q21__2656163,84Q21_2656163,SPOT,84Q21_2656163,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,10.000000,0.000000
14LJ01__2680804,14LJ01_2680804,SPOT,14LJ01_2680804,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
14LJ01__2680804,14LJ01_2680804,SPOT,14LJ01_2680804,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14LJ01__2680804,14LJ01_2680804,SPOT,14LJ01_2680804,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U602BH__2634432,U602BH_2634432,SPOT,U602BH_2634432,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,75.000000,0.000000,9.000000,0.000000
U602BH__2634432,U602BH_2634432,SPOT,U602BH_2634432,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U602BH__2634432,U602BH_2634432,SPOT,U602BH_2634432,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q26__2656161,84Q26_2656161,SPOT,84Q26_2656161,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q26__2656161,84Q26_2656161,SPOT,84Q26_2656161,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q26__2656161,84Q26_2656161,SPOT,84Q26_2656161,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
11E482__2667687,11E482_2667687,SPOT,11E482_2667687,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
11E482__2667687,11E482_2667687,SPOT,11E482_2667687,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11E482__2667687,11E482_2667687,SPOT,11E482_2667687,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U600BH__2634425,U600BH_2634425,SPOT,U600BH_2634425,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
U600BH__2634425,U600BH_2634425,SPOT,U600BH_2634425,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U600BH__2634425,U600BH_2634425,SPOT,U600BH_2634425,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15TN75__103913545,15TN75_103913545,SPOT,15TN75_103913545,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15TN75__103913545,15TN75_103913545,SPOT,15TN75_103913545,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15TN75__103913545,15TN75_103913545,SPOT,15TN75_103913545,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,8.000000,0.000000
84Q24__2656162,84Q24_2656162,SPOT,84Q24_2656162,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q24__2656162,84Q24_2656162,SPOT,84Q24_2656162,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84Q24__2656162,84Q24_2656162,SPOT,84Q24_2656162,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
CBR27__2633481,CBR27_2633481,SPOT,CBR27_2633481,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBR27__2633481,CBR27_2633481,SPOT,CBR27_2633481,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CBR27__2633481,CBR27_2633481,SPOT,CBR27_2633481,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,7.000000,0.000000
13HW95__2676068,13HW95_2676068,SPOT,13HW95_2676068,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
13HW95__2676068,13HW95_2676068,SPOT,13HW95_2676068,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13HW95__2676068,13HW95_2676068,SPOT,13HW95_2676068,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT96__2662819,8DT96_2662819,SPOT,8DT96_2662819,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8DT96__2662819,8DT96_2662819,SPOT,8DT96_2662819,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
8DT96__2662819,8DT96_2662819,SPOT,8DT96_2662819,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U563BH__2674855,U563BH_2674855,SPOT,U563BH_2674855,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U563BH__2674855,U563BH_2674855,SPOT,U563BH_2674855,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U563BH__2674855,U563BH_2674855,SPOT,U563BH_2674855,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
G261K__2634467,G261K_2634467,SPOT,G261K_2634467,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G261K__2634467,G261K_2634467,SPOT,G261K_2634467,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G261K__2634467,G261K_2634467,SPOT,G261K_2634467,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
U771BH__2633403,U771BH_2633403,SPOT,U771BH_2633403,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,3.000000,0.000000
U771BH__2633403,U771BH_2633403,SPOT,U771BH_2633403,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U771BH__2633403,U771BH_2633403,SPOT,U771BH_2633403,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NX73__2654686,7NX73_2654686,SPOT,7NX73_2654686,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NX73__2654686,7NX73_2654686,SPOT,7NX73_2654686,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7NX73__2654686,7NX73_2654686,SPOT,7NX73_2654686,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,9.000000,0.000000
U514BH__2634405,U514BH_2634405,SPOT,U514BH_2634405,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U514BH__2634405,U514BH_2634405,SPOT,U514BH_2634405,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U514BH__2634405,U514BH_2634405,SPOT,U514BH_2634405,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
18NP35__106231442,18NP35_106231442,SPOT,18NP35_106231442,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18NP35__106231442,18NP35_106231442,SPOT,18NP35_106231442,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,50.000000,0.000000,0.000000,0.000000
18NP35__106231442,18NP35_106231442,SPOT,18NP35_106231442,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D101K__2633492,D101K_2633492,SPOT,D101K_2633492,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
D101K__2633492,D101K_2633492,SPOT,D101K_2633492,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
D101K__2633492,D101K_2633492,SPOT,D101K_2633492,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U877BH__2632708,U877BH_2632708,SPOT,U877BH_2632708,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
U877BH__2632708,U877BH_2632708,SPOT,U877BH_2632708,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U877BH__2632708,U877BH_2632708,SPOT,U877BH_2632708,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A449K__2633442,A449K_2633442,SPOT,A449K_2633442,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A449K__2633442,A449K_2633442,SPOT,A449K_2633442,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
A449K__2633442,A449K_2633442,SPOT,A449K_2633442,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
183Y10__104695280,183Y10_104695280,SPOT,183Y10_104695280,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183Y10__104695280,183Y10_104695280,SPOT,183Y10_104695280,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,50.000000,0.000000,0.000000,0.000000
183Y10__104695280,183Y10_104695280,SPOT,183Y10_104695280,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18PH79__104696196,18PH79_104696196,SPOT,18PH79_104696196,Other,1,0,2015,1,0,0,2,A,0.000000,92.000000,25.000000,0.000000,0.000000,0.000000
18PH79__104696196,18PH79_104696196,SPOT,18PH79_104696196,Other,1,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18PH79__104696196,18PH79_104696196,SPOT,18PH79_104696196,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U760BH__2658553,U760BH_2658553,SPOT,U760BH_2658553,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
U760BH__2658553,U760BH_2658553,SPOT,U760BH_2658553,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U760BH__2658553,U760BH_2658553,SPOT,U760BH_2658553,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0B64BH__2633440,0B64BH_2633440,SPOT,0B64BH_2633440,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
0B64BH__2633440,0B64BH_2633440,SPOT,0B64BH_2633440,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0B64BH__2633440,0B64BH_2633440,SPOT,0B64BH_2633440,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6MG69__2667848,6MG69_2667848,SPOT,6MG69_2667848,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
6MG69__2667848,6MG69_2667848,SPOT,6MG69_2667848,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6MG69__2667848,6MG69_2667848,SPOT,6MG69_2667848,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C800K__2633505,C800K_2633505,SPOT,C800K_2633505,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
C800K__2633505,C800K_2633505,SPOT,C800K_2633505,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
C800K__2633505,C800K_2633505,SPOT,C800K_2633505,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15TN72__103913525,15TN72_103913525,SPOT,15TN72_103913525,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15TN72__103913525,15TN72_103913525,SPOT,15TN72_103913525,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15TN72__103913525,15TN72_103913525,SPOT,15TN72_103913525,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,75.000000,0.000000,8.000000,0.000000
G257K__2633495,G257K_2633495,SPOT,G257K_2633495,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G257K__2633495,G257K_2633495,SPOT,G257K_2633495,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
G257K__2633495,G257K_2633495,SPOT,G257K_2633495,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
18PH78__104696211,18PH78_104696211,SPOT,18PH78_104696211,Other,1,0,2015,1,0,0,2,A,0.000000,92.000000,25.000000,0.000000,0.000000,0.000000
18PH78__104696211,18PH78_104696211,SPOT,18PH78_104696211,Other,1,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18PH78__104696211,18PH78_104696211,SPOT,18PH78_104696211,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7359K__2635249,7359K_2635249,SPOT,7359K_2635249,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7359K__2635249,7359K_2635249,SPOT,7359K_2635249,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
7359K__2635249,7359K_2635249,SPOT,7359K_2635249,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7142K__2633412,7142K_2633412,SPOT,7142K_2633412,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7142K__2633412,7142K_2633412,SPOT,7142K_2633412,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7142K__2633412,7142K_2633412,SPOT,7142K_2633412,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
7367K__2634472,7367K_2634472,SPOT,7367K_2634472,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7367K__2634472,7367K_2634472,SPOT,7367K_2634472,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7367K__2634472,7367K_2634472,SPOT,7367K_2634472,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
8R713__2657972,8R713_2657972,SPOT,8R713_2657972,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R713__2657972,8R713_2657972,SPOT,8R713_2657972,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,9.000000,0.000000
8R713__2657972,8R713_2657972,SPOT,8R713_2657972,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC35__105325972,18GC35_105325972,SPOT,18GC35_105325972,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC35__105325972,18GC35_105325972,SPOT,18GC35_105325972,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,100.000000,0.000000,0.000000,0.000000
18GC35__105325972,18GC35_105325972,SPOT,18GC35_105325972,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B325K__2633434,B325K_2633434,SPOT,B325K_2633434,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B325K__2633434,B325K_2633434,SPOT,B325K_2633434,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B325K__2633434,B325K_2633434,SPOT,B325K_2633434,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,5.000000,0.000000
J383K__2633477,J383K_2633477,SPOT,J383K_2633477,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
J383K__2633477,J383K_2633477,SPOT,J383K_2633477,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
J383K__2633477,J383K_2633477,SPOT,J383K_2633477,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,3.000000,0.000000
U588BH__2634421,U588BH_2634421,SPOT,U588BH_2634421,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,75.000000,0.000000,5.000000,0.000000
U588BH__2634421,U588BH_2634421,SPOT,U588BH_2634421,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
U588BH__2634421,U588BH_2634421,SPOT,U588BH_2634421,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R714__2657970,8R714_2657970,SPOT,8R714_2657970,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R714__2657970,8R714_2657970,SPOT,8R714_2657970,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
8R714__2657970,8R714_2657970,SPOT,8R714_2657970,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R715__2657971,8R715_2657971,SPOT,8R715_2657971,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8R715__2657971,8R715_2657971,SPOT,8R715_2657971,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,8.000000,0.000000
8R715__2657971,8R715_2657971,SPOT,8R715_2657971,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV03__2634459,NV03_2634459,SPOT,NV03_2634459,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV03__2634459,NV03_2634459,SPOT,NV03_2634459,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
NV03__2634459,NV03_2634459,SPOT,NV03_2634459,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,5.000000,0.000000
14L346__2680577,14L346_2680577,SPOT,14L346_2680577,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14L346__2680577,14L346_2680577,SPOT,14L346_2680577,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,1.000000,0.000000
14L346__2680577,14L346_2680577,SPOT,14L346_2680577,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC32__105325968,18GC32_105325968,SPOT,18GC32_105325968,Other,1,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC32__105325968,18GC32_105325968,SPOT,18GC32_105325968,Other,1,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18GC32__105325968,18GC32_105325968,SPOT,18GC32_105325968,Other,1,0,2015,1,0,0,2,B,0.000000,92.000000,75.000000,0.000000,0.000000,0.000000
5R683__2633503,5R683_2633503,SPOT,5R683_2633503,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
5R683__2633503,5R683_2633503,SPOT,5R683_2633503,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5R683__2633503,5R683_2633503,SPOT,5R683_2633503,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WA90__2663187,9WA90_2663187,SPOT,9WA90_2663187,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
9WA90__2663187,9WA90_2663187,SPOT,9WA90_2663187,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WA90__2663187,9WA90_2663187,SPOT,9WA90_2663187,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WA91__2663188,9WA91_2663188,SPOT,9WA91_2663188,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
9WA91__2663188,9WA91_2663188,SPOT,9WA91_2663188,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9WA91__2663188,9WA91_2663188,SPOT,9WA91_2663188,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7BD66__2654342,7BD66_2654342,SPOT,7BD66_2654342,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7BD66__2654342,7BD66_2654342,SPOT,7BD66_2654342,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,6.000000,0.000000
7BD66__2654342,7BD66_2654342,SPOT,7BD66_2654342,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7X078__2656212,7X078_2656212,SPOT,7X078_2656212,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7X078__2656212,7X078_2656212,SPOT,7X078_2656212,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7X078__2656212,7X078_2656212,SPOT,7X078_2656212,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,5.000000,0.000000
5R684__2633504,5R684_2633504,SPOT,5R684_2633504,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
5R684__2633504,5R684_2633504,SPOT,5R684_2633504,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
