[GENERAL]
DATE=May 26, 2015 at 10:38:55
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[NODE]
FORMAT_NODE=NodeID,CoordX,CoordY,TagText,TagProperties,TagDeltaX,TagDeltaY,TagAngle,TagAlignment,TagBorder,TagBackground,TagTextColor,TagBorderColor,TagBackgroundColor,TagLocation,TagFont,TagTextSize,TagOffset,ZoneID,ConnectedEquipType,ExposedCircuitType,BusGap,WorkingDistance,UseUserDefinedFaultCurrent,UserDefinedFaultCurrent,OpeningTimeMode,UserDefinedOpeningTime,OverrideLFVoltageLimit,HighVoltageLimit,LowVoltageLimit,LoadSheddingActive,MaximumLoadShed,ShedLoadCost,UserDefinedBaseVoltage
26400492,2221214.213423,13222071.973505,G3E_FID: 2586561#$%# G3E_FNO: 304#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1585944,2208511.564917,13233113.811838,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
26401846,2197405.426450,13228788.447019,G3E_FID: 2491089#$%# G3E_FNO: 304#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
103060499,2218845.575026,13223933.500535,G3E_FID: 103140002#$%# G3E_FNO: 234#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1585945,2208798.896000,13232976.424000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1586185,2215048.115842,13231273.327930,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1586536,2199651.231514,13229031.549036,G3E_FID: 2474631#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1585901,2221226.661852,13233516.982281,G3E_FID: 2569190#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1586182,2217314.284819,13231284.346269,G3E_FID: 2569132#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1586537,2199646.327233,13229032.522701,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1715734,2229371.782000,13221293.105000,G3E_FID: 2562987#$%# G3E_FNO: 244#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1585943,2208507.048380,13233115.956807,G3E_FID: 2568940#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1586183,2217311.320352,13231280.319864,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1586534,2199418.479514,13229259.957036,G3E_FID: 2474632#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1715735,2229372.519353,13221298.050332,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1585940,2208028.041378,13233210.442803,G3E_FID: 2568941#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1585989,2203834.453000,13232510.296000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1586106,2209804.657378,13231896.287803,G3E_FID: 2568995#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
1586535,2199414.910835,13229263.459111,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1715732,2229326.940000,13220764.088000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1715777,2232917.913000,13227464.652000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1585941,2208024.438819,13233206.975589,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1586107,2209804.896616,13231891.293530,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1715774,2233006.675000,13227650.324000,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000
1729305,2234832.954659,13225712.288946,G3E_FID: 2574463#$%# G3E_FNO: 314#@@##@@##@@#,0,0.000000,0.000000,0.000000,0,0,0,-1,-1,-1,0,Arial,1.000000,0.330000,,,,,,,,,,,,,,,,0.000000
