[GENERAL]
DATE=May 26, 2015 at 10:38:55
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[CUSTOMER CLASS]
FORMAT_CUSTOMERCLASS=ID,Description,Color,ConstantPower,ConstantCurrent,ConstantImpedance,UtilizationFactor,PowerFactor,MeteredLoads,NonMeteredLoads,LoadFactor,FrequencySensitivityP,FrequencySensitivityQ,EnableHarmonic,IsExponentialModel,ConstantImpedanceZP,ConstantImpedanceZQ,ConstantCurrentIP,ConstantCurrentIQ,ConstantPowerPP,ConstantPowerPQ,ExponentialModelP,ExponentialModelQ,LoadFlowVoltagePercentOfNominal,AdjustmentSettings,PowerCurveModel,PowerCurveModelId
Commercial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Industrial,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Other,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
PrimaryMeter,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,
Residential,,0,50.000000,0.000000,50.000000,100.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.000000,,,


[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
E3X94__103670175,E3X94_103670175,SPOT,E3X94_103670175,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT08__2474800,EZT08_2474800,SPOT,EZT08_2474800,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
EZT08__2474800,EZT08_2474800,SPOT,EZT08_2474800,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT08__2474800,EZT08_2474800,SPOT,EZT08_2474800,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K94__2563087,E2K94_2563087,SPOT,E2K94_2563087,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K94__2563087,E2K94_2563087,SPOT,E2K94_2563087,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
E2K94__2563087,E2K94_2563087,SPOT,E2K94_2563087,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0V26__2563579,E0V26_2563579,SPOT,E0V26_2563579,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0V26__2563579,E0V26_2563579,SPOT,E0V26_2563579,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,4.000000,0.000000
E0V26__2563579,E0V26_2563579,SPOT,E0V26_2563579,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1638__2569087,E1638_2569087,SPOT,E1638_2569087,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1638__2569087,E1638_2569087,SPOT,E1638_2569087,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
E1638__2569087,E1638_2569087,SPOT,E1638_2569087,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z58__2561988,E0Z58_2561988,SPOT,E0Z58_2561988,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z58__2561988,E0Z58_2561988,SPOT,E0Z58_2561988,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
E0Z58__2561988,E0Z58_2561988,SPOT,E0Z58_2561988,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT21__2474734,EZT21_2474734,SPOT,EZT21_2474734,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT21__2474734,EZT21_2474734,SPOT,EZT21_2474734,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
EZT21__2474734,EZT21_2474734,SPOT,EZT21_2474734,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0V25__2563578,E0V25_2563578,SPOT,E0V25_2563578,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0V25__2563578,E0V25_2563578,SPOT,E0V25_2563578,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,0.500000,0.000000
E0V25__2563578,E0V25_2563578,SPOT,E0V25_2563578,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,0.500000,0.000000
E1571__2572873,E1571_2572873,SPOT,E1571_2572873,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1571__2572873,E1571_2572873,SPOT,E1571_2572873,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1571__2572873,E1571_2572873,SPOT,E1571_2572873,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
E0X46__2562547,E0X46_2562547,SPOT,E0X46_2562547,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E0X46__2562547,E0X46_2562547,SPOT,E0X46_2562547,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X46__2562547,E0X46_2562547,SPOT,E0X46_2562547,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R53__2569422,E3R53_2569422,SPOT,E3R53_2569422,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R53__2569422,E3R53_2569422,SPOT,E3R53_2569422,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R53__2569422,E3R53_2569422,SPOT,E3R53_2569422,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,37.500000,0.000000,3.000000,0.000000
EZT20__2474733,EZT20_2474733,SPOT,EZT20_2474733,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
EZT20__2474733,EZT20_2474733,SPOT,EZT20_2474733,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZT20__2474733,EZT20_2474733,SPOT,EZT20_2474733,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS11__2590229,EXS11_2590229,SPOT,EXS11_2590229,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS11__2590229,EXS11_2590229,SPOT,EXS11_2590229,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,2.000000,0.000000
EXS11__2590229,EXS11_2590229,SPOT,EXS11_2590229,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X59__2562381,E0X59_2562381,SPOT,E0X59_2562381,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X59__2562381,E0X59_2562381,SPOT,E0X59_2562381,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X59__2562381,E0X59_2562381,SPOT,E0X59_2562381,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000
7F074__2574238,7F074_2574238,SPOT,7F074_2574238,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7F074__2574238,7F074_2574238,SPOT,7F074_2574238,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7F074__2574238,7F074_2574238,SPOT,7F074_2574238,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
E3W28__2563002,E3W28_2563002,SPOT,E3W28_2563002,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W28__2563002,E3W28_2563002,SPOT,E3W28_2563002,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
E3W28__2563002,E3W28_2563002,SPOT,E3W28_2563002,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZZ88__2474640,EZZ88_2474640,SPOT,EZZ88_2474640,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
EZZ88__2474640,EZZ88_2474640,SPOT,EZZ88_2474640,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZZ88__2474640,EZZ88_2474640,SPOT,EZZ88_2474640,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R51__2569421,E3R51_2569421,SPOT,E3R51_2569421,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E3R51__2569421,E3R51_2569421,SPOT,E3R51_2569421,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R51__2569421,E3R51_2569421,SPOT,E3R51_2569421,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y42__2563115,E3Y42_2563115,SPOT,E3Y42_2563115,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y42__2563115,E3Y42_2563115,SPOT,E3Y42_2563115,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y42__2563115,E3Y42_2563115,SPOT,E3Y42_2563115,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EZF37__2562862,EZF37_2562862,SPOT,EZF37_2562862,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF37__2562862,EZF37_2562862,SPOT,EZF37_2562862,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF37__2562862,EZF37_2562862,SPOT,EZF37_2562862,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,37.500000,0.000000,2.000000,0.000000
E1677__2575432,E1677_2575432,SPOT,E1677_2575432,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1677__2575432,E1677_2575432,SPOT,E1677_2575432,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
E1677__2575432,E1677_2575432,SPOT,E1677_2575432,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K02__106405410,E2K02_106405410,SPOT,E2K02_106405410,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
E2K02__106405410,E2K02_106405410,SPOT,E2K02_106405410,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K02__106405410,E2K02_106405410,SPOT,E2K02_106405410,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3DQ52__2474649,3DQ52_2474649,SPOT,3DQ52_2474649,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
3DQ52__2474649,3DQ52_2474649,SPOT,3DQ52_2474649,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3DQ52__2474649,3DQ52_2474649,SPOT,3DQ52_2474649,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF35__2562861,EZF35_2562861,SPOT,EZF35_2562861,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
EZF35__2562861,EZF35_2562861,SPOT,EZF35_2562861,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF35__2562861,EZF35_2562861,SPOT,EZF35_2562861,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R09__2569330,E3R09_2569330,SPOT,E3R09_2569330,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E3R09__2569330,E3R09_2569330,SPOT,E3R09_2569330,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R09__2569330,E3R09_2569330,SPOT,E3R09_2569330,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10L550__2582444,10L550_2582444,SPOT,10L550_2582444,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10L550__2582444,10L550_2582444,SPOT,10L550_2582444,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
10L550__2582444,10L550_2582444,SPOT,10L550_2582444,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y40__2563114,E3Y40_2563114,SPOT,E3Y40_2563114,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y40__2563114,E3Y40_2563114,SPOT,E3Y40_2563114,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y40__2563114,E3Y40_2563114,SPOT,E3Y40_2563114,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E1673__2568942,E1673_2568942,SPOT,E1673_2568942,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1673__2568942,E1673_2568942,SPOT,E1673_2568942,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E1673__2568942,E1673_2568942,SPOT,E1673_2568942,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y00__2563091,E3Y00_2563091,SPOT,E3Y00_2563091,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y00__2563091,E3Y00_2563091,SPOT,E3Y00_2563091,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
E3Y00__2563091,E3Y00_2563091,SPOT,E3Y00_2563091,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1652__2568990,E1652_2568990,SPOT,E1652_2568990,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1652__2568990,E1652_2568990,SPOT,E1652_2568990,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,4.000000,0.000000
E1652__2568990,E1652_2568990,SPOT,E1652_2568990,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1655__2568997,E1655_2568997,SPOT,E1655_2568997,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1655__2568997,E1655_2568997,SPOT,E1655_2568997,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000
E1655__2568997,E1655_2568997,SPOT,E1655_2568997,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y01__2563094,E3Y01_2563094,SPOT,E3Y01_2563094,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y01__2563094,E3Y01_2563094,SPOT,E3Y01_2563094,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
E3Y01__2563094,E3Y01_2563094,SPOT,E3Y01_2563094,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y45__2563116,E3Y45_2563116,SPOT,E3Y45_2563116,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3Y45__2563116,E3Y45_2563116,SPOT,E3Y45_2563116,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,1.000000,0.000000
E3Y45__2563116,E3Y45_2563116,SPOT,E3Y45_2563116,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W21__2563000,E3W21_2563000,SPOT,E3W21_2563000,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W21__2563000,E3W21_2563000,SPOT,E3W21_2563000,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,4.000000,0.000000
E3W21__2563000,E3W21_2563000,SPOT,E3W21_2563000,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6GK11__2477602,6GK11_2477602,SPOT,6GK11_2477602,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,50.000000,0.000000,2.000000,0.000000
6GK11__2477602,6GK11_2477602,SPOT,6GK11_2477602,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6GK11__2477602,6GK11_2477602,SPOT,6GK11_2477602,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FWA09__2474633,FWA09_2474633,SPOT,FWA09_2474633,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
FWA09__2474633,FWA09_2474633,SPOT,FWA09_2474633,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FWA09__2474633,FWA09_2474633,SPOT,FWA09_2474633,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135998__2588833,135998_2588833,SPOT,135998_2588833,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135998__2588833,135998_2588833,SPOT,135998_2588833,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
135998__2588833,135998_2588833,SPOT,135998_2588833,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000
E2J14__2584521,E2J14_2584521,SPOT,E2J14_2584521,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2J14__2584521,E2J14_2584521,SPOT,E2J14_2584521,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E2J14__2584521,E2J14_2584521,SPOT,E2J14_2584521,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS88__2563078,EXS88_2563078,SPOT,EXS88_2563078,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS88__2563078,EXS88_2563078,SPOT,EXS88_2563078,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
EXS88__2563078,EXS88_2563078,SPOT,EXS88_2563078,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW689__103581878,EW689_103581878,SPOT,EW689_103581878,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EW689__103581878,EW689_103581878,SPOT,EW689_103581878,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000
EW689__103581878,EW689_103581878,SPOT,EW689_103581878,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W25__2563001,E3W25_2563001,SPOT,E3W25_2563001,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3W25__2563001,E3W25_2563001,SPOT,E3W25_2563001,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E3W25__2563001,E3W25_2563001,SPOT,E3W25_2563001,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF95__2562670,EZF95_2562670,SPOT,EZF95_2562670,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF95__2562670,EZF95_2562670,SPOT,EZF95_2562670,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EZF95__2562670,EZF95_2562670,SPOT,EZF95_2562670,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
EXS81__2563076,EXS81_2563076,SPOT,EXS81_2563076,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXS81__2563076,EXS81_2563076,SPOT,EXS81_2563076,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
EXS81__2563076,EXS81_2563076,SPOT,EXS81_2563076,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10J078__2581622,10J078_2581622,SPOT,10J078_2581622,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10J078__2581622,10J078_2581622,SPOT,10J078_2581622,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000
10J078__2581622,10J078_2581622,SPOT,10J078_2581622,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X55__2562380,E0X55_2562380,SPOT,E0X55_2562380,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X55__2562380,E0X55_2562380,SPOT,E0X55_2562380,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X55__2562380,E0X55_2562380,SPOT,E0X55_2562380,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000
EXF60__2579313,EXF60_2579313,SPOT,EXF60_2579313,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
EXF60__2579313,EXF60_2579313,SPOT,EXF60_2579313,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,37.500000,0.000000,0.000000,0.000000
EXF60__2579313,EXF60_2579313,SPOT,EXF60_2579313,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1738__2569129,E1738_2569129,SPOT,E1738_2569129,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,25.000000,0.000000,3.000000,0.000000
E1738__2569129,E1738_2569129,SPOT,E1738_2569129,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E1738__2569129,E1738_2569129,SPOT,E1738_2569129,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2M90__2569322,E2M90_2569322,SPOT,E2M90_2569322,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
E2M90__2569322,E2M90_2569322,SPOT,E2M90_2569322,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2M90__2569322,E2M90_2569322,SPOT,E2M90_2569322,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K26__2563520,E2K26_2563520,SPOT,E2K26_2563520,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E2K26__2563520,E2K26_2563520,SPOT,E2K26_2563520,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,4.000000,0.000000
E2K26__2563520,E2K26_2563520,SPOT,E2K26_2563520,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R63__2569349,E3R63_2569349,SPOT,E3R63_2569349,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E3R63__2569349,E3R63_2569349,SPOT,E3R63_2569349,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E3R63__2569349,E3R63_2569349,SPOT,E3R63_2569349,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z70__2562272,E0Z70_2562272,SPOT,E0Z70_2562272,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0Z70__2562272,E0Z70_2562272,SPOT,E0Z70_2562272,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000
E0Z70__2562272,E0Z70_2562272,SPOT,E0Z70_2562272,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E8J18__2474580,E8J18_2474580,SPOT,E8J18_2474580,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,100.000000,0.000000,6.000000,0.000000
E8J18__2474580,E8J18_2474580,SPOT,E8J18_2474580,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E8J18__2474580,E8J18_2474580,SPOT,E8J18_2474580,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P10__2562282,E0P10_2562282,SPOT,E0P10_2562282,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0P10__2562282,E0P10_2562282,SPOT,E0P10_2562282,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,25.000000,0.000000,2.000000,0.000000
E0P10__2562282,E0P10_2562282,SPOT,E0P10_2562282,Other,0,0,2015,1,0,0,2,C,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X92__2562281,E0X92_2562281,SPOT,E0X92_2562281,Other,0,0,2015,1,0,0,2,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
E0X92__2562281,E0X92_2562281,SPOT,E0X92_2562281,Other,0,0,2015,1,0,0,2,B,0.000000,0.000000,15.000000,0.000000,2.000000,0.000000
