[GENERAL]
DATE=March 18, 2015 at 10:28:30
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Comments
PEC1_#2_CU_TRXLPE_D_B,0.584089,1.764694,0.118060,0.963125,46.783023,0.000000,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#2_CU_TRXLPE_D_B_W_S,0.584089,1.764694,0.118060,0.963125,46.783023,0.000000,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#2_CU_TRXLPE_I_C,0.584089,1.764694,0.118060,0.963125,46.783023,0.000000,160.000000,160.000000,160.000000,160.000000,160.000000,160.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#4_AL_TRXLPE_CIC,1.280024,1.280024,0.428746,0.428746,1.124681,0.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#4_AL_TRXLPE_D_B,1.280024,1.280024,0.428746,0.428746,1.124681,0.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#4_AL_TRXLPE_D_B_W_S,1.280024,1.280024,0.428746,0.428746,1.124681,0.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#4_AL_TRXLPE_I_C,1.280024,1.280024,0.428746,0.428746,1.124682,0.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#8_CU_TRXLPE_CIC,1.466435,1.696343,0.323113,1.130895,1.920036,0.000000,65.000000,65.000000,65.000000,65.000000,65.000000,65.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#8_CU_TRXLPE_D_B,1.466435,1.696343,0.323113,1.130895,1.920036,0.000000,65.000000,65.000000,65.000000,65.000000,65.000000,65.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#8_CU_TRXLPE_D_B_W_S,1.466435,1.696343,0.323113,1.130895,1.920036,0.000000,65.000000,65.000000,65.000000,65.000000,65.000000,65.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_#8_CU_TRXLPE_I_C,1.466436,1.696343,0.323113,1.130895,1.920036,0.000000,65.000000,65.000000,65.000000,65.000000,65.000000,65.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_TRXLPE_CIC,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_TRXLPE_D_B,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_TRXLPE_D_B_W_S,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_TRXLPE_I_C,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_XLPE_D_B,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_XLPE_D_B_W_S,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL_XLPE_I_C,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL-J_TRXLPE_CIC,0.596516,1.783330,0.105633,0.944484,60.826000,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL-J_TRXLPE_D_B,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL-J_TRXLPE_D_B_W_S,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_AL-J_TRXLPE_I_C,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_CU_TRXLPE_CIC,0.316899,0.161556,0.515738,0.105633,42.967806,0.000000,217.000000,217.000000,217.000000,217.000000,217.000000,217.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_CU_TRXLPE_D_B,0.316899,0.161556,0.515738,0.105633,42.967806,0.000000,217.000000,217.000000,217.000000,217.000000,217.000000,217.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_CU_TRXLPE_D_B_W_S,0.316899,0.161556,0.515738,0.105633,42.967806,0.000000,217.000000,217.000000,217.000000,217.000000,217.000000,217.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_CU_TRXLPE_I_C,0.316899,0.161556,0.515738,0.105633,42.967805,0.000000,217.000000,217.000000,217.000000,217.000000,217.000000,217.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1/0_XLPE_CIC,0.596516,1.783335,0.105633,0.944484,60.826007,0.000000,236.000000,236.000000,236.000000,236.000000,236.000000,236.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1000_AL_TRXLPE_CIC,0.062137,1.143323,0.093206,0.702149,126.902600,0.000000,625.000000,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1000_AL_TRXLPE_D_B,0.062137,1.143323,0.093206,0.702149,126.902600,0.000000,625.000000,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1000_AL_TRXLPE_D_B_W_S,0.062137,1.143323,0.093206,0.702149,126.902600,0.000000,625.000000,625.000000,625.000000,625.000000,625.000000,625.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_1000_AL_TRXLPE_I_C,0.062137,1.143323,0.093206,0.702149,126.902600,0.000000,625.000000,625.000000,625.000000,625.000000,625.000000,625.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_AL_TRXLPE_CIC,0.335540,0.565448,0.111847,0.099419,1.516145,0.000000,223.000000,223.000000,223.000000,223.000000,223.000000,223.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_AL_TRXLPE_D_B,0.335540,0.565448,0.111847,0.099419,1.516145,0.000000,223.000000,223.000000,223.000000,223.000000,223.000000,223.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_AL_TRXLPE_D_B_W_S,0.335540,0.565448,0.111847,0.099419,1.516145,0.000000,223.000000,223.000000,223.000000,223.000000,223.000000,223.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_AL_TRXLPE_I_C,0.335540,0.565448,0.111847,0.099419,1.516145,0.000000,223.000000,223.000000,223.000000,223.000000,223.000000,223.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_CU_TRXLPE_CIC,0.205052,0.093206,0.938270,0.888560,58.651208,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_CU_TRXLPE_D_B,0.205052,0.093206,0.938270,0.888560,58.651208,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_CU_TRXLPE_D_B_W_S,0.205052,0.093206,0.938270,0.888560,58.651208,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_2/0_CU_TRXLPE_I_C,0.205052,0.093206,0.938270,0.888561,58.651209,0.000000,245.000000,245.000000,245.000000,245.000000,245.000000,245.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_250_CU_TRXLPE_CIC,0.093206,0.273403,0.254762,0.770500,2.466843,0.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_250_CU_TRXLPE_D_B,0.093206,0.273403,0.254762,0.770500,2.466843,0.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_250_CU_TRXLPE_D_B_W_S,0.093206,0.273403,0.254762,0.770500,2.466843,0.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_250_CU_TRXLPE_I_C,0.093206,0.273403,0.254762,0.770500,2.466843,0.000000,360.000000,360.000000,360.000000,360.000000,360.000000,360.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_300_CU_TRXLPE_CIC,0.099419,0.279617,0.086992,0.062137,4.436589,0.000000,425.000000,425.000000,425.000000,425.000000,425.000000,425.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_300_CU_TRXLPE_D_B,0.099419,0.279617,0.086992,0.062137,4.436589,0.000000,425.000000,425.000000,425.000000,425.000000,425.000000,425.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_300_CU_TRXLPE_D_B_W_S,0.099419,0.279617,0.086992,0.062137,4.436589,0.000000,425.000000,425.000000,425.000000,425.000000,425.000000,425.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_300_CU_TRXLPE_I_C,0.099419,0.279617,0.086992,0.062137,4.436589,0.000000,425.000000,425.000000,425.000000,425.000000,425.000000,425.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_AL_TRXLPE_CIC,0.180198,1.292450,0.074565,0.801569,83.791901,0.000000,313.000000,313.000000,313.000000,313.000000,313.000000,313.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_AL_TRXLPE_D_B,0.180198,1.292452,0.074565,0.801569,83.791883,0.000000,313.000000,313.000000,313.000000,313.000000,313.000000,313.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_AL_TRXLPE_D_B_W_S,0.180198,1.292452,0.074565,0.801569,83.791883,0.000000,313.000000,313.000000,313.000000,313.000000,313.000000,313.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_AL_TRXLPE_I_C,0.180198,1.292452,0.074565,0.801569,83.791879,0.000000,313.000000,313.000000,313.000000,313.000000,313.000000,313.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_AL-J_TRXLPE_D_B,0.209000,2.412000,0.073000,2.133000,8.300000,0.000000,470.000000,470.000000,470.000000,470.000000,470.000000,470.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_CU_TRXLPE_CIC,0.086992,0.236121,0.093206,0.062137,2.342569,0.000000,470.000000,470.000000,470.000000,470.000000,470.000000,470.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_CU_TRXLPE_D_B,0.086992,0.236121,0.093206,0.062137,2.342570,0.000000,470.000000,470.000000,470.000000,470.000000,470.000000,470.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_CU_TRXLPE_D_B_W_S,0.086992,0.236121,0.093206,0.062137,2.342569,0.000000,470.000000,470.000000,470.000000,470.000000,470.000000,470.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350_CU_TRXLPE_I_C,0.086992,0.236121,0.093206,0.062137,2.342569,0.000000,470.000000,470.000000,470.000000,470.000000,470.000000,470.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_350KCMIL_AL_XLPE_LC_SHIELD_,0.180198,1.292452,0.074565,0.801569,83.791883,0.000000,313.000000,313.000000,313.000000,313.000000,313.000000,313.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_TRXLPE_CIC,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_TRXLPE_D_B,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_TRXLPE_D_B_W_S,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_TRXLPE_I_C,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_XLPECN_D_B,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_XLPECN_D_B_W_S,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_AL_XLPECN_I_C,0.217480,0.360395,0.111847,0.080778,1.180605,0.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_CU_TRXLPE_CIC,0.173984,0.161556,0.466028,0.136702,55.339300,0.000000,304.000000,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_CU_TRXLPE_D_B,0.173984,0.161556,0.466028,0.136702,55.339300,0.000000,304.000000,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_CU_TRXLPE_D_B_W_S,0.173984,0.161556,0.466028,0.136702,55.339300,0.000000,304.000000,304.000000,304.000000,304.000000,304.000000,304.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_CU_TRXLPE_I_C,0.173984,0.161556,0.466028,0.136702,55.339300,0.000000,304.000000,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_CU_XLPE_D_B,0.173984,0.161556,0.466028,0.136702,55.339300,0.000000,304.000000,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_4/0_CU_XLPE_I_C,0.173984,0.161556,0.466028,0.136702,55.339300,0.000000,304.000000,304.000000,304.000000,304.000000,304.000000,304.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_500_AL_TRXLPE_CIC,0.099419,0.279617,0.086992,0.068351,2.696750,0.000000,441.000000,441.000000,441.000000,441.000000,441.000000,441.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_500_AL_TRXLPE_D_B,0.099419,0.279617,0.086992,0.068351,2.696750,0.000000,441.000000,441.000000,441.000000,441.000000,441.000000,441.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_500_AL_TRXLPE_D_B_W_S,0.099419,0.279617,0.086992,0.068351,2.696750,0.000000,441.000000,441.000000,441.000000,441.000000,441.000000,441.000000,3,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_500_AL_TRXLPE_I_C,0.099419,0.279617,0.086992,0.068351,2.696750,0.000000,441.000000,441.000000,441.000000,441.000000,441.000000,441.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
PEC1_500_AL_XLPE_D_B,0.099419,0.279617,0.086992,0.068351,2.696750,0.000000,441.000000,441.000000,441.000000,441.000000,441.000000,441.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,DEFAULT,DEFAULT,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,75.000000,200.000000,0.000000,0.000000,0,
